Label,Prediction,Probabilities
0,0,[     5.0354      -3.033     -2.5939]
0,0,[     5.6081     -3.0831     -2.8539]
0,0,[     4.9928     -2.5339     -2.7945]
0,0,[     6.6162     -3.5593     -3.3559]
0,0,[      3.171     -2.8672    -0.89619]
0,1,[    0.82455      1.6528      -3.121]
0,0,[     8.8376     -5.7853     -4.1612]
0,0,[      6.004       -2.94     -3.7343]
0,0,[     8.6055     -4.8621     -5.0179]
0,0,[     5.0858       -3.27     -2.3084]
0,0,[     4.9479     -2.2324     -3.8862]
0,0,[      6.158     -2.8162     -4.9299]
0,0,[     5.3341     -2.7421     -2.8403]
0,0,[     7.6608     -4.6083     -3.6968]
0,0,[      6.369     -3.5514     -3.5783]
0,0,[     4.8416     -3.6707     -1.2867]
0,0,[     4.3897     -1.7103     -3.3506]
0,0,[     6.5097     -3.0269     -4.6109]
0,0,[     6.0508     -2.4419     -4.0112]
0,0,[     5.4355      -2.465     -3.1562]
0,0,[     6.3081     -2.7007     -4.4586]
0,0,[     3.6346     -2.3923     -1.9932]
0,0,[      3.874     -2.7984     -1.1849]
0,0,[     7.7358     -4.3395     -4.2497]
0,0,[     1.1407     -1.6126     0.42334]
0,0,[     1.1932     -2.2557     0.96848]
0,0,[     6.9069      -4.307     -2.4568]
0,0,[     5.6218     -2.4823     -3.3701]
0,0,[     6.8312     -3.7178     -4.0487]
0,0,[     6.1053      -3.067     -4.2338]
0,0,[     7.1989     -5.0893      -3.057]
0,0,[     5.0879     -2.0789     -3.5768]
0,0,[     6.8373     -4.7616     -2.4822]
0,0,[     6.9151     -3.6105     -4.2074]
0,0,[     7.3564     -4.1382     -4.0049]
0,0,[     4.1438     -4.0338     -0.5562]
0,0,[     6.8801     -3.7544     -3.3304]
0,0,[     7.1435     -3.7808     -3.6266]
0,0,[      5.354     -2.7082     -3.3115]
0,0,[     5.8875     -3.2427     -3.2675]
0,0,[     6.6681     -3.2416     -3.9728]
0,1,[  0.0063816      1.0748     -1.4763]
0,0,[     7.2829     -3.4414     -4.5824]
0,0,[     6.2901     -2.6944     -3.9402]
0,0,[     5.9554      -3.634     -3.2191]
0,0,[     5.5629     -2.8446     -3.1421]
0,0,[     5.6158     -2.7678     -4.4148]
0,0,[     7.1828     -2.9493     -4.7221]
0,2,[  -0.081945     -1.7564      1.1994]
0,0,[     3.7389     -1.7086     -2.4151]
0,0,[      5.987     -3.2129     -3.0369]
0,0,[      7.523     -4.0705      -4.904]
0,0,[     6.1167     -3.5631     -3.5344]
0,0,[     6.2612     -2.8766      -4.052]
0,0,[    0.51548     0.38216     -1.0805]
0,0,[    0.81129     0.45552      -1.504]
0,0,[     7.5978      -4.585     -3.7782]
0,0,[     7.9557     -5.7435     -2.8944]
0,0,[     1.9002     0.12703      -2.442]
0,0,[     5.0255     -2.7515     -2.7627]
0,0,[     7.1397     -4.6363     -2.7843]
0,0,[     5.9243     -3.1704     -2.8726]
0,0,[     5.8587     -2.5483     -3.9526]
0,0,[      7.108     -3.5404     -3.8504]
0,0,[     8.8617     -4.1343     -5.3052]
0,0,[     6.5187      -3.091     -3.5507]
0,0,[     3.1924       2.165     -5.5372]
0,0,[     7.8372     -3.8545     -5.2485]
0,0,[     6.1216     -3.1213     -3.4568]
0,0,[     5.6684     -2.9663     -3.7631]
0,0,[     0.3547    -0.28146    0.037252]
0,0,[     3.7724    -0.82182     -3.6527]
0,0,[     8.7461     -3.4371     -6.5661]
0,0,[     5.8397     -2.7551     -3.7998]
0,1,[     -2.639      1.8755     0.34659]
0,0,[     5.0972      -3.378     -2.2933]
0,0,[     6.8457     -4.2257     -3.1186]
0,0,[     6.8709     -3.5857     -3.2888]
0,0,[     4.5105     -2.4471     -1.8347]
0,0,[     7.6768     -4.3391     -5.4134]
0,0,[     7.2817     -3.9416     -4.1938]
0,0,[     6.7685      -4.198     -2.6842]
0,0,[       6.11     -3.4088     -3.0167]
0,0,[     6.7078     -3.1516     -4.9203]
0,0,[     7.0115     -3.4094     -3.8669]
0,0,[     6.8514     -4.0089      -3.623]
0,0,[     3.8478     -2.1385     -1.7499]
0,0,[     5.2988     -2.6981      -3.556]
0,0,[     5.8428     -5.7222    -0.92821]
0,0,[     7.6389     -3.9012     -4.2878]
0,0,[      5.477     -1.8479     -4.2016]
0,0,[     3.7099     -1.5253     -2.1606]
0,0,[     6.5911     -3.3876      -3.908]
0,0,[     4.4721     -2.5935     -2.2646]
0,0,[     5.2571     -2.5999      -3.623]
0,0,[     5.6995     -2.5112     -4.1573]
0,0,[     6.0129     -4.1512     -2.3463]
0,0,[      6.404     -3.5922     -3.4875]
0,0,[     5.2102     -1.5633     -4.2635]
0,0,[     7.5471     -4.8257     -3.7294]
0,0,[    0.51693    -0.26575    0.031985]
0,0,[     6.3415     -2.9179     -4.0263]
0,0,[     7.2901     -4.1162     -3.7482]
0,0,[      5.057     -3.4077     -2.1731]
0,0,[     7.4333      -3.696     -4.0675]
0,0,[     6.5791     -4.3126     -3.1036]
0,0,[     6.2205     -2.3476     -4.5037]
0,0,[     6.6174     -3.0077     -3.8528]
0,0,[     4.4612     -1.8862     -3.4394]
0,0,[     5.7087     -2.9426     -2.9581]
0,0,[     5.4306     -3.3664     -2.4318]
0,0,[     5.7868     -3.5118     -2.9449]
0,2,[   -0.73745    -0.81907      1.4503]
0,0,[      6.403     -3.6549     -3.4072]
0,0,[     6.6761     -2.8571     -4.7607]
0,0,[      1.216     -2.2717      1.0025]
0,0,[     6.5554     -3.6911     -3.0836]
0,0,[     5.8561     -3.4065     -2.4501]
0,0,[     5.9844     -2.3059     -3.6889]
0,0,[     4.7364     -3.3056     -1.6747]
0,0,[     5.4291     -3.8368     -1.9379]
0,0,[     6.3834     -3.3837     -3.3389]
0,0,[     4.7418     -3.4936     -1.5856]
0,0,[     6.7722     -3.3233     -4.4213]
0,0,[     4.9323     -3.0813     -2.0501]
0,0,[     6.3639     -3.6216     -3.6095]
0,0,[     5.9664     -3.2984     -4.0987]
0,0,[     7.3732     -3.8595     -3.4347]
0,0,[     4.1754     -2.4448     -2.2188]
0,0,[     5.5489     -2.9562     -2.9612]
0,0,[     7.7013     -4.1173     -4.2322]
0,0,[     4.3713     -2.2003      -2.104]
0,0,[     4.8413     -2.6985     -2.4803]
0,1,[   -0.33805      1.2472     -1.2206]
0,0,[     6.8798     -3.4383     -4.6985]
0,0,[     6.1147     -3.2044     -3.9678]
0,0,[     1.1443    -0.84302    -0.53998]
0,0,[     4.9321     -1.6455     -4.0752]
0,0,[     4.6443    -0.64716     -4.9228]
0,0,[     6.7979     -3.7482     -3.4338]
0,0,[     5.1687     -3.4707     -2.6169]
0,1,[      0.314      1.0844      -1.987]
0,0,[     4.5084     -2.4744     -2.7815]
0,0,[     4.9559     -1.5967     -4.0262]
0,0,[     6.4716     -3.3789     -3.9453]
0,0,[     6.7797     -3.6253     -3.6538]
0,0,[     6.4619     -4.3853     -2.7907]
0,0,[     6.2621     -3.8794     -3.4939]
0,0,[     5.5903     -3.6344     -2.2538]
0,0,[     3.3491     -2.3209     -1.5659]
0,0,[     5.2463     -3.2845     -2.6646]
0,0,[     4.9028     -2.6589     -3.1882]
0,0,[      5.602     -2.8789     -3.1341]
0,0,[     4.2496     -3.6153    -0.94173]
0,2,[    -1.2787    -0.76146       1.202]
0,1,[   -0.85734      1.9979     -1.9273]
0,2,[   -0.74855     -2.3806       2.248]
0,0,[     6.0143     -2.5372     -4.1838]
0,0,[     5.1614      -2.685     -3.0833]
0,0,[     4.9061     -2.3634     -2.6225]
0,0,[     4.6337     -2.3411     -2.7831]
0,0,[     3.9717     -1.0908      -3.147]
0,0,[     7.8267     -3.8516     -5.2488]
0,0,[     6.2816     -3.6968     -3.7566]
0,0,[     6.1831     -2.5047     -4.0901]
0,0,[     7.2429     -3.8004     -4.2577]
0,0,[     5.6346     -3.0475     -3.4501]
0,0,[     7.8147     -4.3246     -4.8283]
0,0,[     2.9776     -2.6278    -0.22506]
0,0,[     4.6257     -2.0723     -3.1976]
0,0,[     5.2908     -2.8329     -2.7577]
0,0,[     4.5209     -2.4946     -2.1814]
0,0,[     6.0775     -3.3297     -4.3527]
0,0,[       4.94     -3.4122     -1.5328]
0,0,[     3.9727     -3.0703     -1.4492]
0,0,[     5.2795     -2.6549     -3.5455]
0,0,[     6.3893     -2.9186     -3.5962]
0,0,[     6.9403     -3.3721     -4.6674]
0,0,[     5.8141     -2.6192     -3.6246]
0,0,[      4.244     -1.3874     -3.3022]
0,0,[     5.1593     -3.3519     -2.5342]
0,0,[      4.829     -1.6375     -3.7073]
0,0,[     5.7825     -2.1979     -3.9934]
0,0,[     6.2434     -4.1964     -2.4763]
0,0,[     7.1001     -4.1924     -4.1148]
0,0,[     4.9902     -2.9204     -2.4316]
0,0,[     5.1743     -4.2733     -2.0113]
0,0,[     3.4274     -1.2315     -2.3329]
0,0,[      5.285     -1.8262      -3.717]
0,0,[     6.8107     -3.4001     -4.2868]
0,0,[     6.1539     -2.8644     -4.1333]
0,0,[     4.5171     -1.6186     -3.7897]
0,0,[     5.8172     -2.9964     -3.3759]
0,0,[     3.0781     -3.2413     0.22982]
0,0,[     7.7453     -3.8949     -4.6601]
0,0,[     6.6806     -3.2545     -4.5408]
0,1,[  -0.072013       1.307     -1.6445]
0,0,[     5.0447     -2.3823     -3.6408]
0,0,[     2.6938     -2.7066     -0.2496]
0,2,[   -0.92972     -1.7267      2.7134]
0,0,[     5.7639       -2.21     -4.7324]
0,0,[     5.0027     -1.8078     -4.0329]
0,0,[     6.4571     -2.6449     -5.2025]
0,0,[     5.2805     -3.4337     -2.3893]
0,0,[     6.1945      -3.435     -3.1065]
0,1,[    -1.3329       2.814     -2.1584]
0,0,[     4.3203     -3.4299     -1.1044]
0,2,[    -2.5988     -1.6772      3.1006]
0,0,[      4.445     -1.8641     -3.1973]
0,0,[     3.6567     -1.3549     -3.2007]
0,0,[     4.2034     -1.1101     -3.8778]
0,0,[     5.4086     -3.1271     -2.7682]
0,0,[     6.7443     -3.8145      -3.583]
0,0,[     6.2826     -3.8669     -3.1997]
0,0,[     1.7641    -0.39415    -0.75295]
0,0,[     1.8413    -0.75127     -1.7361]
0,0,[     2.9485    -0.51613     -2.4739]
0,0,[     5.5134     -3.4728     -2.5363]
0,0,[     5.9859      -3.343     -3.4392]
0,0,[     0.9736    -0.36233     -1.1117]
0,0,[     5.0778     -3.0651      -2.585]
0,0,[     7.1129       -4.61     -2.6249]
0,0,[     5.6264     -2.7201     -3.9834]
0,0,[     7.0397     -3.9209     -3.8037]
0,0,[     4.1366     -3.2999     -1.6745]
0,0,[      5.609     -2.2107     -3.7239]
0,0,[     4.7267     -2.4954     -2.5583]
0,0,[     2.0198     0.69523     -3.0261]
0,0,[     5.8968     -3.4139     -2.9246]
0,0,[     5.2801     -4.0593     -1.8775]
0,1,[    -3.3631      1.6045      0.9394]
0,0,[     5.3505     -2.1402     -4.4188]
0,0,[     6.0478     -1.7571     -5.0765]
0,0,[     5.1955     -2.9663     -2.4302]
0,0,[     5.8105     -3.4385     -2.5044]
0,0,[       4.99     -1.3731     -4.0584]
0,0,[     6.9341     -3.6526     -3.6635]
0,0,[     6.0015     -3.8305     -3.0131]
0,0,[     5.2218     -2.9356     -2.7715]
0,0,[     3.7536     -2.6802     -2.1558]
0,0,[      4.677     -3.2103     -1.7891]
0,0,[     6.1509     -2.4758     -4.0629]
0,0,[     3.0318     -1.9697    -0.99482]
0,0,[     5.2011     -4.3604     -1.5836]
0,0,[     5.9662     -2.4332     -3.5198]
0,0,[     3.2039     0.89899       -4.31]
0,1,[    -3.7019      2.7155     0.45136]
0,0,[     6.8696      -3.186     -3.7096]
0,0,[     4.0649     -2.3741      -2.134]
0,0,[     7.5718     -3.6082     -5.1644]
0,0,[     7.6859       -4.98     -3.2106]
0,0,[     5.6461     -2.7786     -2.9798]
0,0,[     6.2331     -2.9174     -4.7131]
0,0,[        3.9    -0.80106     -4.1134]
0,2,[    0.50848    -0.85512     0.60529]
0,1,[    0.43141      2.6102     -2.4125]
0,0,[     7.3099     -4.1125     -3.2227]
0,0,[     5.6927     -2.4249     -4.1015]
0,0,[     4.8957     -2.9165     -2.2573]
0,0,[     5.5545     -3.9746     -1.9818]
0,0,[     2.1747      1.1557     -4.5189]
0,0,[     5.2034     -2.5187     -3.1641]
0,0,[     4.9033     -2.2323     -2.9549]
0,0,[     4.1713     -2.2839     -1.7729]
0,0,[      6.461     -3.2177     -3.5709]
0,0,[      7.869     -3.9007     -5.3725]
0,2,[    -3.6065      1.3425      1.9834]
0,0,[     1.9867        -1.7    -0.85305]
0,1,[    -6.3583      4.7845   0.0044335]
0,0,[     2.0192     -2.7521    -0.13362]
0,0,[     4.8332      -1.761     -4.0183]
0,1,[     -1.906      3.0684     -2.4476]
0,0,[     5.8397     -1.1654     -5.2612]
0,0,[     5.5517     -2.7182     -3.2041]
0,1,[   -0.51377     0.86347    -0.28511]
0,1,[   -0.42246      1.1418     -1.3502]
0,0,[     6.6002     -3.4449     -4.7163]
0,0,[     8.3375     -4.4753     -4.9358]
0,0,[     5.7357     -3.1106     -3.0464]
0,0,[     3.3574     -1.0309     -2.7039]
0,0,[     5.8309     -3.4314     -2.3414]
0,0,[     4.7519     -3.0297     -2.4278]
0,0,[     5.2735     -2.3923     -3.7851]
0,0,[     6.4083     -3.3228      -4.261]
0,0,[     7.8309     -5.7407     -3.6825]
0,0,[     2.6758    -0.39474     -3.8265]
0,0,[     5.5534     -3.4073      -2.732]
0,0,[     5.3279     -1.4179     -4.9187]
0,0,[     6.2619     -3.7872     -2.7842]
0,0,[     1.5687      1.0615     -2.4831]
0,0,[     4.5424     -3.7712      -1.231]
0,0,[     7.1904     -3.3839     -5.0537]
0,0,[     6.7633     -3.9773     -3.4544]
0,0,[     5.7048      -1.611     -4.8312]
0,0,[     6.1437      -3.295     -3.0768]
0,0,[     4.7184     -1.8015     -4.3836]
0,0,[     6.1229     -2.7865     -4.1289]
0,0,[      5.964     -2.3868     -4.2316]
0,0,[     6.0241        -3.7     -2.4364]
0,0,[     5.2155     -3.3051     -2.3931]
0,0,[      7.342     -5.7768     -2.5221]
0,0,[     4.3092     -3.6882       -1.01]
0,0,[     5.4098     -2.3993     -3.9497]
0,0,[     5.0401     -2.0922     -3.1772]
0,0,[     2.2564     -1.8843    -0.51969]
0,1,[   -0.63411      1.4632    -0.69192]
0,0,[     3.4452     -3.3242     -0.9519]
0,0,[     6.0346     -2.9694     -3.5975]
0,0,[     6.2076     -2.9052     -4.1901]
0,0,[     5.4551     -4.2153     -1.5479]
0,0,[     5.2025      -2.632     -2.5504]
0,0,[     6.0928     -3.6743     -3.1689]
0,0,[     5.9003     -2.6106     -4.3948]
0,0,[     4.3845     -1.7533     -2.7855]
0,0,[     7.1842     -2.8769     -4.5961]
0,0,[     4.2004     -1.7541     -2.6788]
0,0,[     3.0556    0.082021     -3.6308]
0,0,[     7.1407     -4.2781     -3.6858]
0,0,[     6.0965     -3.5284     -2.6805]
0,0,[     5.9552     -3.4344     -3.4221]
0,0,[     4.3332     -1.7125     -3.2747]
0,0,[     5.1479     -1.8522     -4.4106]
0,0,[     6.9936     -3.0269     -4.1552]
0,0,[     3.0891     0.62203      -4.239]
0,0,[     6.7262     -3.4651     -3.6728]
0,0,[     5.8577     -3.4506     -3.8072]
0,0,[     6.2029     -4.0302     -3.0704]
0,0,[     4.5433     -2.2028      -2.807]
0,0,[     7.3598     -3.5699     -4.8688]
0,0,[     6.8644     -3.6579     -4.6254]
0,0,[     6.6561     -3.5738     -2.8242]
0,0,[     4.1373     -2.2368     -2.3961]
0,0,[     6.8218     -2.9417     -3.8209]
0,0,[     7.3965     -4.3528     -3.5905]
0,0,[     6.9783     -4.4465     -3.0827]
0,0,[     4.5706     -4.2192    -0.97952]
0,0,[     4.1634    -0.85648     -3.0003]
0,0,[     5.7557     -2.4789     -3.6276]
0,0,[     5.0552     -2.8275     -2.6228]
0,0,[     3.8157     -1.2912     -2.7613]
0,0,[     6.0418      -3.924     -2.3938]
0,0,[     2.2233    -0.95563     -2.0268]
0,0,[     3.0365     -1.8058     -1.3578]
0,1,[    -1.3289      3.5917     -1.7764]
0,0,[     6.6232     -3.0578     -3.6366]
0,0,[     6.5024       -3.49     -3.0888]
0,0,[     2.8108     -2.4411    -0.96652]
0,0,[     6.9213     -4.5791     -3.6853]
0,0,[     6.3453      -2.245     -5.1535]
0,0,[     5.2253     -1.2299     -4.5645]
0,0,[     6.1665     -3.7115     -2.7725]
0,0,[     5.3021     -2.7915     -3.0178]
0,1,[    -2.7244      1.2602     0.89339]
0,0,[     5.5358     -3.5337     -3.2179]
0,0,[     8.2985     -4.3652     -4.4913]
0,0,[     1.0807    -0.98308    -0.59046]
0,2,[   -0.58997    -0.10495     0.32067]
0,0,[     6.4879     -3.1746     -4.0097]
0,0,[      7.696     -4.4165     -4.2772]
0,0,[     4.8168     -1.7723     -3.4742]
0,0,[     5.6905     -2.1489     -3.9735]
0,0,[     3.9131     -1.2748     -3.1989]
0,0,[     5.3891     -0.8756     -5.4155]
0,0,[     6.6422     -3.6566     -4.0929]
0,0,[     6.1638      -3.803     -3.0049]
0,0,[     7.7009     -3.0782     -5.2867]
0,0,[     5.5599     -2.6384     -3.3685]
0,0,[     4.6539     -2.9339     -2.2451]
0,0,[     6.2824     -3.2225     -3.3327]
0,1,[     -3.868      4.6895     -1.7927]
0,0,[     6.3469     -2.7551     -3.8549]
0,2,[    0.37172     -4.0676      3.0647]
0,0,[     7.3376     -3.8315     -4.0356]
0,0,[      5.834     -2.9431     -3.5683]
0,0,[     6.3727      -4.083     -2.4748]
0,0,[     5.0162     -3.7419     -1.3757]
0,0,[      6.083     -3.6535     -3.3173]
0,0,[     7.3747     -4.2185     -3.5472]
0,0,[     4.8343      -2.248     -3.1356]
0,0,[     1.4415    -0.84648     -1.0881]
0,2,[    0.21791     -1.1014     0.95219]
0,0,[     6.2564     -3.8634      -3.462]
0,0,[     4.2957    -0.57944     -3.8924]
0,0,[     4.1826     -1.6078     -2.9515]
0,0,[     4.0565     -2.3017     -2.3056]
0,0,[     6.0446     -3.3922     -2.9745]
0,0,[     5.7017     -3.6817     -2.6153]
0,0,[     5.6538     -3.1044     -2.7672]
0,0,[    0.41343    -0.98335   -0.066314]
0,0,[     6.2264     -3.1875     -3.4154]
0,0,[     5.5272     -2.7847     -3.8867]
0,0,[      6.955     -3.3026     -3.6112]
0,0,[     6.3591     -2.5609     -4.4383]
0,0,[     4.7435    -0.44262     -4.9116]
0,0,[     6.4852     -3.4486      -3.596]
0,0,[     6.5759     -4.7957     -2.6283]
0,0,[      7.349     -3.8496     -4.2925]
0,0,[     4.4878     -3.3569      -1.587]
0,0,[     6.9718     -4.0037     -3.4978]
0,0,[     7.2245     -4.0429     -3.8484]
0,0,[      7.793     -4.4915     -4.2327]
0,0,[     6.0533     -2.3417     -3.7608]
0,0,[     6.6646     -4.2279     -3.2163]
0,0,[     7.6669     -5.5445     -3.2822]
0,0,[     3.8544     -2.5904     -1.2287]
0,0,[      6.697     -3.5242     -3.9228]
0,0,[     5.4862     -3.2585     -3.0438]
0,0,[     6.0545     -3.3064     -4.0736]
0,0,[     6.0085     -1.7155     -5.4543]
0,0,[     4.8625     -2.3805     -2.5714]
0,0,[      6.723      -3.565     -3.4246]
0,0,[     3.9869    -0.34886     -4.5088]
0,0,[     7.2083     -4.7799     -3.4306]
0,0,[     6.3433     -2.4312     -4.9726]
0,0,[     5.3377     -2.7123     -3.3332]
0,0,[     2.8727     -1.4473     -1.4584]
0,0,[     4.7897     -1.6082     -3.8663]
0,0,[     4.9886     -2.3718     -3.3986]
0,0,[     6.8973     -4.4803     -2.7226]
0,0,[     2.4211    -0.76713     -1.9719]
0,0,[     6.3734     -3.5768     -3.5968]
0,0,[     5.9839     -3.1426     -3.2216]
0,0,[     6.3145     -2.3746     -4.8305]
0,0,[     7.9462     -3.2482     -5.4599]
0,0,[     8.2632     -4.4897     -4.8354]
0,1,[    -2.2122      3.6236     -2.3529]
0,0,[     2.2999    -0.28818     -2.7443]
0,0,[     6.3668     -3.9331      -2.435]
0,0,[     6.7482     -4.1133     -3.1545]
0,0,[     5.8665     -3.0349     -3.1493]
0,0,[     5.8042     -2.8036     -3.7231]
0,0,[      5.539     -4.4886     -2.0689]
0,0,[     7.2999     -3.6322     -5.3153]
0,2,[   -0.12377     -2.7832      2.4402]
0,0,[     4.3314     -2.4135     -2.5477]
0,0,[      5.508     -2.5081     -3.4818]
0,0,[     5.7555     -3.4596     -2.7704]
0,0,[      1.535     -1.8986    -0.65369]
0,0,[     5.7886     -2.6561     -3.8356]
0,0,[     5.9867     -3.5767     -2.7699]
0,0,[     1.4583     -3.3376     0.95916]
0,0,[     3.7932    -0.77924     -3.8612]
0,0,[     5.1783     -2.5997     -3.8463]
0,0,[     7.3929     -3.8912     -3.9968]
0,0,[     3.9183     -1.2293     -3.5741]
0,0,[     6.5948     -2.9774     -4.0764]
0,0,[     7.3517     -3.5615     -4.9747]
0,1,[    0.22854     0.38446     -0.4236]
0,0,[     7.0398     -3.5064     -4.4043]
0,0,[     5.6018     -3.7777     -2.5469]
0,0,[     4.9869     -2.2498     -3.7945]
0,0,[     5.6733     -1.1805     -5.3093]
0,0,[       6.91     -2.1715     -4.9525]
0,0,[     6.3103      -2.993     -4.0288]
0,2,[    0.47159     -1.6325       1.481]
0,0,[    0.91149     -0.7494    -0.90321]
0,0,[     6.5727     -3.9084     -3.9322]
0,0,[      5.759       -3.55     -1.8544]
0,0,[     4.8789     -2.6066     -2.5512]
0,0,[     4.4356     -2.3821     -2.2816]
0,0,[     3.6855     -2.0048     -1.7992]
0,0,[     3.1316     -1.4257     -2.3426]
0,0,[     4.9272     -2.4643     -3.0956]
0,0,[     5.4245     -3.0738     -2.5616]
0,1,[      -1.14     0.40123     0.38291]
0,0,[     5.0455     -1.8483     -3.2169]
0,0,[     5.2111     -1.6397     -4.0317]
0,1,[   -0.76044      1.4525    -0.67442]
0,0,[     3.3603     -1.6979     -1.4745]
0,0,[     5.3314     -3.0228     -2.1406]
0,0,[     5.3932     -3.4107     -2.2158]
0,0,[     6.4713     -2.9782     -4.4636]
0,0,[       5.72     -2.8884      -3.128]
0,0,[     6.5602     -1.6165     -5.2773]
0,0,[     5.3037     -1.9109     -3.7101]
0,0,[     6.2621     -2.8193     -4.2112]
0,0,[     3.8654     -1.7723     -2.5769]
0,0,[     1.7984     -1.1214     -1.3807]
0,2,[     -3.357    0.031287      2.7707]
0,0,[     6.2061     -2.8787     -3.9297]
0,0,[     4.8067     -2.7742     -2.7947]
0,1,[    0.29639       1.776     -2.6147]
0,0,[     5.3608      -2.998     -2.1821]
0,0,[     4.2652     -3.2571     -1.6063]
0,0,[     5.4182     -2.5234      -3.221]
0,0,[     4.2227    -0.76442       -4.15]
0,0,[     4.2509     -1.7628     -2.8613]
0,0,[    0.49893    -0.96635     0.16591]
0,0,[      6.311     -2.6447     -4.5123]
0,0,[     6.3828      -4.253     -2.7546]
0,0,[     5.0366      -2.175     -4.0442]
0,0,[     4.7914     -2.2421     -3.1343]
0,0,[      5.086     -2.7696     -2.5643]
0,0,[     4.0227     -3.3222     -1.2079]
0,0,[     5.4411     -2.0378      -4.178]
0,0,[     5.6717     -1.9312     -4.7521]
0,0,[      7.481     -3.9489     -4.6424]
0,0,[     5.0164     -3.1144     -2.3805]
0,0,[     3.4702     -2.2827     -1.9307]
0,0,[     3.4279     -0.6189     -3.5775]
0,0,[     4.9144     -4.5991     -1.0738]
0,0,[     1.6296     -2.0727     0.56648]
0,0,[      6.144     -3.0917     -3.8477]
0,0,[     5.6763     -2.4057     -3.9267]
0,0,[     6.4523     -2.3678     -5.1114]
0,0,[       5.68     -2.7192     -3.7115]
0,0,[     6.6034     -3.7469     -3.3786]
0,0,[     4.3669     -3.1826     -1.6079]
0,0,[     4.8733     -2.2664     -2.5289]
0,0,[     6.5895     -3.4549     -4.0115]
0,2,[   -0.52648    -0.40917     0.59562]
0,0,[     3.2479     -2.4118     -1.6596]
0,0,[     2.7928     0.26029     -3.2153]
0,0,[     2.4011     -2.2746      0.2214]
0,2,[    -1.3912     -2.1298      2.7187]
0,0,[     4.0658     -2.6107     -2.2465]
0,0,[     6.4446     -4.1594     -2.8639]
0,0,[     6.7882      -3.431     -4.4381]
0,0,[     6.7175     -3.2008     -4.4633]
0,0,[     7.0918     -2.4794     -5.4916]
0,0,[     5.5448     -3.4095     -2.7077]
0,0,[     4.7056     -2.2622     -3.1719]
0,0,[     5.4076     -1.9237     -4.1735]
0,0,[     6.6839     -2.5711     -4.9389]
0,0,[     4.5057      -2.776     -1.8988]
0,0,[      5.048     -2.8373     -2.9041]
0,0,[     3.4995     -3.1361    -0.76067]
0,0,[     5.5102     -2.4867     -3.0363]
0,0,[     5.7488     -3.3404     -3.1199]
0,0,[      6.076     -2.7617      -4.203]
