image_path,label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38
../../../data/1725013654_A_set/train/B6/z5113269336681_2e92908a3a4b758541023f7e709c6b07.jpg,2,-5.824589729309082,-1.308058500289917,6.171087741851807,-1.7551004886627197,-0.4433056712150574,2.2058517932891846,-3.278352737426758,-0.12553857266902924,3.4391582012176514,-3.3774805068969727,-0.7100880146026611,4.062848091125488,-4.731262683868408,0.4450427293777466,4.1625237464904785,-2.863856315612793,-0.8295313715934753,3.4141972064971924,-2.9541056156158447,-1.0629154443740845,3.93955135345459,-2.439606189727783,-1.0503989458084106,2.984133720397949,-4.0242791175842285,-1.0190521478652954,4.519171714782715,-1.595034122467041,-0.5563231706619263,2.4008233547210693,-4.743603706359863,0.5407363176345825,3.8724381923675537,-2.4928064346313477,-0.8815381526947021,3.574110269546509,-3.6564981937408447,-1.059174656867981,5.036656856536865
../../../data/1725013654_A_set/train/B6/z5113263517264_57acada1c995713e9e8543b40dc095f1.jpg,2,-0.5552318692207336,-2.3857548236846924,2.5660476684570312,-3.738847017288208,1.477487564086914,1.1841522455215454,-3.1672394275665283,1.3246468305587769,0.965067446231842,-4.5319719314575195,2.4626259803771973,0.7575743794441223,-3.7646429538726807,0.8102315664291382,1.8322075605392456,-3.591829776763916,1.0574027299880981,1.834646224975586,-2.2038915157318115,0.028541002422571182,1.8363031148910522,0.5263365507125854,-1.3258216381072998,0.5705507397651672,-3.7820184230804443,1.6817113161087036,1.4750938415527344,-5.695204257965088,2.4035706520080566,1.8345856666564941,-3.495443344116211,3.736708402633667,-0.36513710021972656,-1.9630393981933594,1.7264587879180908,0.26145756244659424,-4.5398969650268555,1.2503015995025635,1.943691611289978
../../../data/1725013654_A_set/train/B6/Image_142005.jpg,2,-1.9124979972839355,-3.6711978912353516,5.493649005889893,-2.905299663543701,-3.4131574630737305,6.089855194091797,-4.639276504516602,-0.8863295912742615,5.009020805358887,-0.3421713709831238,-0.047925613820552826,0.7561724185943604,-1.8932265043258667,0.05489255487918854,1.7054551839828491,-3.0389602184295654,-3.0408413410186768,5.525954723358154,-1.4346706867218018,-4.136911869049072,5.017037868499756,-3.4832279682159424,-2.4129152297973633,5.364898681640625,-3.5468060970306396,-3.7815909385681152,7.101231575012207,-1.4621752500534058,-2.8277087211608887,4.618857383728027,-2.280644416809082,-4.046125888824463,5.986178874969482,-1.7922288179397583,-5.045709133148193,6.589367389678955,-3.879197359085083,-4.966121673583984,8.039166450500488
../../../data/1725013654_A_set/train/B6/z5113668118554_cee1e689d0b9094f752bca80096a4c84.jpg,2,-3.912649631500244,-1.1206625699996948,4.281393527984619,-4.739693641662598,2.9484283924102783,1.7077184915542603,-5.969634532928467,1.516740322113037,3.3848495483398438,-5.209879398345947,0.09590617567300797,3.7899181842803955,-3.7178337574005127,1.1223098039627075,2.3436620235443115,-4.892943859100342,1.9330660104751587,2.2553634643554688,-3.9805328845977783,0.6289224624633789,2.4167752265930176,-2.6328585147857666,-0.10444702953100204,2.2243075370788574,-4.316685199737549,1.5455398559570312,1.5826923847198486,-4.970338821411133,1.4441250562667847,2.7549185752868652,-5.475924491882324,1.0528918504714966,3.221064567565918,-3.330629825592041,0.6629837155342102,1.8825664520263672,-4.746932029724121,0.7317618727684021,3.639943838119507
../../../data/1725013654_A_set/train/B6/Image_26469.jpg,2,-1.940351128578186,-1.1535617113113403,2.5533881187438965,-5.430447578430176,-1.6371283531188965,6.427300453186035,-2.755769729614258,0.8504772186279297,1.3323910236358643,-4.4598565101623535,0.3116280734539032,3.139122486114502,-4.48393440246582,-0.23851154744625092,3.641324996948242,-2.8945200443267822,-1.1544415950775146,3.3459267616271973,-3.636995553970337,0.42096948623657227,1.9145840406417847,-3.2667317390441895,-0.8278117179870605,2.9177095890045166,-3.138716697692871,-2.519244432449341,4.909880638122559,-4.916717052459717,0.8374583721160889,3.668924331665039,-5.282351493835449,1.1876193284988403,2.427781820297241,-5.625112056732178,-0.5257871747016907,5.4932355880737305,-3.7421820163726807,2.038550615310669,1.8204717636108398
../../../data/1725013654_A_set/train/B6/z5113630675239_cbff3f6f8eee65b8eb7e561fe55344eb.jpg,2,-3.5087244510650635,-0.023166216909885406,3.0036301612854004,-0.5524452328681946,0.941297709941864,-0.30109506845474243,-4.051473140716553,1.6041357517242432,1.8216038942337036,-4.6122727394104,2.2509098052978516,2.101158618927002,-0.8799501657485962,0.9001284837722778,-0.049420617520809174,-4.8553876876831055,1.8234871625900269,2.2664029598236084,-5.987358093261719,2.0449118614196777,2.567131996154785,-4.779575824737549,1.9629203081130981,1.934775948524475,-4.853115558624268,2.2205491065979004,1.8472726345062256,-3.828031539916992,0.8616393804550171,2.758244752883911,-6.41362190246582,1.68449866771698,3.3916211128234863,-3.98602557182312,0.668274998664856,2.622901439666748,-3.052366018295288,0.9682897329330444,1.7701689004898071
../../../data/1725013654_A_set/train/B6/z4969377099679_83c9337f83d7ed24fcae05732b2681a8.jpg,2,-0.9067786335945129,-2.6743013858795166,4.007521152496338,-3.458911418914795,0.9677080512046814,2.7304162979125977,-2.9550771713256836,0.20408768951892853,2.8578250408172607,-3.120481014251709,-1.0722887516021729,4.259500026702881,-1.5925040245056152,0.40859857201576233,1.5683014392852783,-2.588831663131714,-1.4492061138153076,4.742476463317871,-2.2048356533050537,-1.114382266998291,3.4749791622161865,-2.7842676639556885,-0.31017443537712097,3.260124444961548,-1.3277872800827026,-0.9399273991584778,2.4314866065979004,-1.0933464765548706,-1.6874057054519653,3.5361406803131104,-3.3549869060516357,-2.3456475734710693,5.970949649810791,-1.7266008853912354,-1.0415620803833008,3.2822086811065674,-2.400934934616089,0.15028510987758636,2.5981619358062744
../../../data/1725013654_A_set/train/B6/z5113268656493_f326e0e50881cf7229edf7371416d3c4.jpg,2,-5.6295695304870605,-2.042829990386963,5.955793380737305,-3.5017294883728027,1.9106743335723877,2.665726900100708,-6.267565727233887,0.7341960668563843,5.313409328460693,-6.209561824798584,-0.939856231212616,6.396941184997559,-4.331244945526123,-0.3002401292324066,4.000865936279297,-4.299715518951416,0.5487642288208008,3.865260362625122,-4.07174015045166,-2.726996898651123,6.447487831115723,-5.112634181976318,-1.839471697807312,6.447523593902588,-2.968714952468872,-1.4029873609542847,4.207512378692627,-3.7552568912506104,2.058946371078491,1.8844817876815796,-3.8337039947509766,0.45755770802497864,3.3808679580688477,-4.323469161987305,0.9058191180229187,4.0353779792785645,-3.2486679553985596,0.8577062487602234,3.4701988697052
../../../data/1725013654_A_set/train/B6/z5113665133501_27efded11dcf0f755828708a245be4ba.jpg,2,-2.8640410900115967,0.9556576013565063,0.587588369846344,-4.930883884429932,0.8516148328781128,3.152522087097168,-4.453996181488037,-0.48499494791030884,4.281247615814209,-7.320925712585449,-1.3302770853042603,7.345114231109619,-3.3681087493896484,-0.6812528371810913,3.5960729122161865,-4.903892993927002,-1.3118582963943481,5.144975185394287,-1.471632719039917,-1.814354658126831,2.6350173950195312,-1.4237135648727417,-2.625990629196167,3.3926477432250977,-2.9110498428344727,0.8876734375953674,2.206447124481201,-4.585050582885742,0.6007353067398071,3.2543113231658936,-4.5995683670043945,-1.1900309324264526,4.605383396148682,-7.028642654418945,0.8776919841766357,4.576535224914551,-3.6767938137054443,0.6055589914321899,2.850046157836914
../../../data/1725013654_A_set/train/B6/z4969377053300_8fb4c4766dc4f18533b1dc2ce1da4287.jpg,2,-2.471318006515503,-1.3228989839553833,3.4312071800231934,-1.1968005895614624,-0.5475286245346069,2.4223315715789795,-0.5816568732261658,-1.3912185430526733,2.27242374420166,-4.034891605377197,1.6913082599639893,2.300459861755371,-1.1437345743179321,-0.2858990728855133,1.9720115661621094,-2.980877161026001,1.5771617889404297,1.5913245677947998,-3.7034859657287598,0.14948314428329468,3.084214925765991,-4.421914100646973,-1.6724015474319458,5.746201515197754,-1.5120954513549805,-0.699522852897644,2.3958802223205566,-3.7923974990844727,0.9205107688903809,2.906377077102661,-4.091273307800293,-1.4761728048324585,5.32957649230957,-4.158226013183594,-2.0731663703918457,5.648773193359375,-1.406473159790039,-1.4497238397598267,3.0066747665405273
../../../data/1725013654_A_set/train/B6/Image_142232.jpg,2,-3.0783307552337646,-3.2522897720336914,5.655796527862549,-2.856092691421509,-2.088618755340576,5.020450115203857,-4.229351043701172,-1.250494122505188,4.526831150054932,-4.216652870178223,0.6831417083740234,2.9191811084747314,-1.968104600906372,0.2188706248998642,1.5946022272109985,-5.04453706741333,-3.3203885555267334,7.72797155380249,-3.829632043838501,-3.2662580013275146,6.675745964050293,-3.306652545928955,-1.6161041259765625,4.284829139709473,-4.681387901306152,-1.9878027439117432,5.900268077850342,-3.850992441177368,-1.494479775428772,5.060408592224121,-4.579714298248291,-1.7417478561401367,5.691094398498535,-3.716170310974121,-1.1411710977554321,4.541064739227295,-5.12830924987793,-1.0394543409347534,4.879964351654053
../../../data/1725013654_A_set/train/B6/Image_142225.jpg,2,-1.971563458442688,-2.650247812271118,3.773308753967285,-2.3037734031677246,1.3637638092041016,0.38953179121017456,-3.686166524887085,-0.7313976883888245,4.357595920562744,-2.8702893257141113,-1.6407647132873535,4.8166890144348145,-1.7490156888961792,-1.396144986152649,3.018324613571167,-0.1820756494998932,-1.368108868598938,1.0797362327575684,-2.4618773460388184,-1.651682734489441,4.10880708694458,-3.2732317447662354,-1.0840585231781006,3.732306718826294,-1.831495761871338,-1.744400978088379,3.4043920040130615,-2.587390661239624,1.5995235443115234,1.7561029195785522,-1.6512202024459839,-2.6374149322509766,4.803025245666504,-1.83424973487854,-2.359450578689575,3.943227767944336,-2.720755100250244,-0.3581845462322235,2.5129294395446777
../../../data/1725013654_A_set/train/B6/z5113188106952_06639c619dcbb1d09fd92b4b85a244a4.jpg,2,-3.7235805988311768,-1.5576153993606567,5.34065055847168,-3.771871566772461,4.39644718170166,-0.9828280210494995,-5.41827917098999,-1.4607518911361694,5.802810192108154,-5.467203140258789,1.3555799722671509,3.5193722248077393,-4.215144634246826,-0.39698612689971924,4.32071590423584,-6.387303352355957,0.7612179517745972,5.588963508605957,-6.260692596435547,1.039968729019165,4.644244194030762,-4.565035343170166,0.22773221135139465,4.380455017089844,-4.159831523895264,-0.1543535739183426,3.6686770915985107,-5.484498023986816,-0.020251475274562836,5.634347915649414,-4.826994895935059,-2.0265021324157715,6.560878753662109,-6.005280494689941,-1.4056992530822754,6.782332420349121,-5.159656047821045,1.6365293264389038,3.1418099403381348
../../../data/1725013654_A_set/train/B6/z5113271558686_caf03263f06546c917a314e02a23d09f.jpg,2,-4.758737087249756,-1.3179925680160522,4.530705451965332,-2.096731662750244,1.5821276903152466,0.2461603432893753,-4.370781898498535,1.6799921989440918,2.3813514709472656,-3.1973135471343994,0.5757710337638855,2.901742935180664,-2.0265681743621826,0.7474117875099182,1.7632462978363037,-3.5924763679504395,0.9547587633132935,2.1376953125,-3.1056718826293945,1.7599395513534546,0.513671338558197,-5.212177276611328,1.4959858655929565,2.9768054485321045,-4.284005641937256,2.025914430618286,1.8596216440200806,-5.621325969696045,1.1456470489501953,3.4672043323516846,-3.392035484313965,-0.9003313183784485,3.918646812438965,-4.302828311920166,-1.3034361600875854,4.937180042266846,-6.502740383148193,2.919887065887451,3.0210392475128174
../../../data/1725013654_A_set/train/B6/z5113206812189_d9da8b8bb8ae53d15c07c45f7faef7ae.jpg,2,-3.3424127101898193,1.4582560062408447,1.3483152389526367,-1.1365385055541992,0.9763637185096741,-0.07090967893600464,-2.6585605144500732,0.9055817723274231,1.3282885551452637,-2.7301478385925293,1.444514274597168,0.8133470416069031,-1.7136987447738647,1.0917737483978271,0.14805714786052704,-2.4384095668792725,1.9465460777282715,0.008661437779664993,-3.191115140914917,2.49776029586792,-0.09237011522054672,-4.672533988952637,3.5646204948425293,0.3262132406234741,-3.7833480834960938,2.5505530834198,0.30629897117614746,-2.2686479091644287,2.2096705436706543,0.1093938797712326,-3.9890151023864746,2.8098721504211426,0.6970824003219604,-2.9074556827545166,1.6286253929138184,0.804965078830719,-3.7090163230895996,3.399073362350464,0.2604227066040039
../../../data/1725013654_A_set/train/B6/z2604860085429_0b901036004831efadd6b97cb311097c.jpg,2,-3.571317434310913,-1.7188175916671753,4.844412326812744,-4.693493843078613,0.44205203652381897,3.2225842475891113,-5.651175498962402,0.26457449793815613,4.648622035980225,-2.6627070903778076,-0.7851582765579224,3.1550986766815186,-6.456319808959961,-2.5227651596069336,7.911440849304199,-5.141393184661865,-1.8328481912612915,6.126265525817871,-1.9443397521972656,-1.2998946905136108,3.1523020267486572,-3.8037776947021484,-1.539891004562378,4.421579837799072,-6.4817280769348145,-0.18961144983768463,4.89047384262085,-5.268533229827881,-1.4411563873291016,5.97097110748291,-3.5976486206054688,-1.0667388439178467,4.0686211585998535,-4.7652788162231445,0.5800485610961914,3.095902442932129,-6.601037979125977,4.081279754638672,1.851638674736023
../../../data/1725013654_A_set/train/B6/z5113194092057_f37b4b513215b56e027dfc0ef56b130a.jpg,2,-3.4673726558685303,-0.5892754793167114,3.2039530277252197,-1.4162250757217407,0.5517455339431763,0.38173478841781616,-3.0795671939849854,-0.7857260704040527,3.2633821964263916,-4.205822467803955,-0.43869394063949585,4.375846862792969,-4.012484073638916,-1.5011613368988037,5.193749904632568,-4.100740909576416,-0.0758957713842392,3.6399624347686768,-3.015683650970459,-2.3768906593322754,5.022660255432129,-2.2903358936309814,-0.4811807870864868,2.3815460205078125,-2.259045124053955,0.10502470284700394,2.1115293502807617,-4.30081844329834,-0.22571909427642822,4.005670547485352,-4.258511543273926,0.18699440360069275,3.2233896255493164,-4.002621650695801,-0.2228383868932724,3.8692026138305664,-2.5048346519470215,-0.7710051536560059,2.723680019378662
../../../data/1725013654_A_set/train/B6/z5035970733110_a8fffd23dd9caa46bd098e68de51c400.jpg,2,-1.8125061988830566,-3.266240358352661,4.503556728363037,-4.106586456298828,-2.5716183185577393,4.913754940032959,-2.555206060409546,-4.255415916442871,5.63347053527832,-1.7433024644851685,-4.831625461578369,5.361093521118164,-2.8016157150268555,-4.5611572265625,6.4698405265808105,-2.6937689781188965,-5.5758748054504395,6.710443496704102,-2.3041207790374756,-3.85386061668396,4.965254783630371,-1.303954005241394,-4.816901206970215,5.284952163696289,-1.9813450574874878,-5.0509033203125,5.755138397216797,-3.2204184532165527,-4.93657112121582,7.022156715393066,-3.7638611793518066,-4.172369480133057,6.982579231262207,-2.5242998600006104,-2.9017996788024902,5.0368242263793945,-3.8701343536376953,-1.6819566488265991,4.463712215423584
../../../data/1725013654_A_set/train/B6/z2604860104224_12854c6339a842cdb63edb09b700f763.jpg,2,-6.493142127990723,-0.5284616947174072,5.216113090515137,0.3402683734893799,0.48304712772369385,-0.7177939414978027,-1.2555724382400513,0.6275607943534851,0.44779878854751587,-3.3532488346099854,0.9442999958992004,2.2500123977661133,-4.789553642272949,2.477252960205078,2.0927233695983887,-4.438004970550537,2.4060275554656982,1.9089300632476807,-4.212785243988037,3.1931028366088867,0.6979582905769348,-4.151029586791992,1.4330440759658813,2.1266915798187256,-2.622204065322876,0.33526188135147095,1.8968287706375122,-1.62465238571167,0.2996051013469696,0.9740675091743469,-2.787081480026245,1.151776671409607,1.4729143381118774,-3.4900104999542236,1.5948350429534912,1.976641297340393,-4.5727715492248535,2.4469451904296875,1.9149017333984375
../../../data/1725013654_A_set/train/B6/z5113188096912_959849c71071b862fabac7fc2fc45126.jpg,2,-4.374101638793945,-1.1962604522705078,4.79301643371582,-5.877455234527588,-0.34258460998535156,5.136407852172852,-5.972574710845947,1.4718406200408936,3.4710330963134766,-5.385397911071777,0.27194955945014954,4.037115573883057,-3.8666610717773438,1.6231743097305298,1.9964834451675415,-6.156249046325684,0.6216416358947754,4.457893371582031,-4.38637638092041,0.020157232880592346,3.3445358276367188,-5.2453227043151855,1.1256420612335205,2.637944221496582,-5.203981876373291,0.33975154161453247,4.2348527908325195,-4.712162971496582,1.4291006326675415,3.0659754276275635,-5.530816555023193,0.1279585212469101,3.961172103881836,-4.155909061431885,0.4671592712402344,2.876403570175171,-4.5378737449646,1.3894498348236084,3.02543568611145
../../../data/1725013654_A_set/train/B6/Image_142145.jpg,2,-3.653258800506592,-1.4766260385513306,4.669899940490723,-3.9577276706695557,0.2220257967710495,2.929079055786133,-5.014768123626709,0.5147086977958679,3.3852992057800293,-3.8726513385772705,0.22869212925434113,3.1035258769989014,-4.202200889587402,1.4031237363815308,2.1590590476989746,-4.580013751983643,-0.1167064756155014,4.038582801818848,-4.6251325607299805,-2.4954092502593994,5.980618953704834,-3.434123992919922,-0.3254830539226532,2.844719409942627,-4.961677551269531,1.0475167036056519,3.204709529876709,-4.657907962799072,1.8259503841400146,2.004901647567749,-5.252273082733154,1.2935409545898438,2.605642080307007,-3.5620217323303223,-0.09822215139865875,3.2334413528442383,-4.722080707550049,0.15038220584392548,3.4958012104034424
../../../data/1725013654_A_set/train/B6/Image_142163.jpg,2,-4.7784833908081055,-4.586242198944092,8.953651428222656,-0.44337522983551025,-1.9812488555908203,2.4193687438964844,-5.128139972686768,1.1377910375595093,3.9167966842651367,-4.814794063568115,-1.5222346782684326,5.916706562042236,-5.693848609924316,-3.4189584255218506,8.288785934448242,-3.1781272888183594,0.7883939146995544,1.8429478406906128,-4.035261154174805,-3.267831802368164,6.905434608459473,-4.440917015075684,-2.988267660140991,6.936866760253906,-5.106503963470459,-2.2249326705932617,6.68701696395874,-4.578596591949463,0.6763556003570557,3.038499355316162,-5.6600799560546875,0.6172148585319519,4.152683258056641,-3.098559856414795,0.7063879370689392,2.4907307624816895,-4.15509033203125,1.868335485458374,1.9319361448287964
../../../data/1725013654_A_set/train/B6/z5006724021443_cd48f2a7011d4f6d41876cf6c90ff7d0.jpg,2,-6.1221418380737305,-0.08670882880687714,4.58180570602417,-2.0502965450286865,-1.5524619817733765,3.086031913757324,-1.7323685884475708,-1.2550461292266846,2.40038800239563,-4.070484161376953,-1.5225192308425903,4.843250751495361,-1.4855618476867676,-3.113708734512329,3.882373332977295,-5.182431221008301,-1.5360866785049438,6.041254043579102,-4.25135612487793,-0.42692527174949646,4.116972923278809,-4.892268180847168,-0.6271863579750061,5.013814449310303,-4.1159348487854,-1.1917445659637451,4.759094715118408,-3.400991678237915,-3.5783531665802,6.164714813232422,-5.149652481079102,-1.043601155281067,5.4914679527282715,-4.29062032699585,-0.7450432181358337,4.3673415184021,-3.052182674407959,-0.37576985359191895,3.2444677352905273
../../../data/1725013654_A_set/train/B6/z5113199103474_048fd1e66a4f98eec553f185f02688c2.jpg,2,-2.903866767883301,0.9430860877037048,1.095017671585083,-4.149892807006836,1.5640902519226074,1.6947706937789917,-2.787581443786621,1.328163743019104,0.9730843305587769,-3.770784378051758,1.6572320461273193,1.8548698425292969,-3.360532283782959,1.7945058345794678,0.729119062423706,-2.122589111328125,1.0744094848632812,0.5152561664581299,-1.8213043212890625,1.1475706100463867,0.5685670375823975,-2.527632474899292,1.1797641515731812,0.7629556059837341,-2.273211717605591,1.2137868404388428,0.6104592680931091,-0.9751309752464294,1.8569139242172241,-1.3920717239379883,-0.30170488357543945,1.18906569480896,-0.7917834520339966,-3.8860156536102295,2.242950677871704,0.838816225528717,-3.3625404834747314,1.74556565284729,0.9059434533119202
