Label,Prediction,Probabilities
0,0,[     9.0876     -2.4792    -0.87409]
0,0,[     16.584     -4.8968     -1.9143]
0,0,[     16.838     -4.9428     -1.9948]
0,0,[     21.484     -6.4858     -2.5682]
0,2,[   -0.97607    -0.64544      2.2153]
0,0,[     11.023     -3.0929     -1.1601]
0,0,[       10.1     -2.8278    -0.97932]
0,0,[     18.343     -5.4419     -2.1846]
0,0,[     23.912      -7.249     -2.9343]
0,0,[     12.127     -3.4917     -1.2448]
0,0,[    0.96896     0.13165     0.26237]
0,0,[     1.2319    0.045928     0.22277]
0,0,[     12.262     -3.5262     -1.2777]
0,0,[     9.1909     -2.6316    -0.71074]
0,0,[     6.6371     -1.8184    -0.34165]
0,0,[     11.498     -3.3036     -1.1379]
0,0,[     16.333     -4.8777      -1.783]
0,0,[     17.873     -5.3011     -2.0958]
0,0,[     12.568     -3.5736     -1.3968]
0,0,[     10.746     -3.0554     -1.0429]
0,0,[     23.907     -7.3158     -2.8295]
0,0,[     15.651     -4.6141     -1.7487]
0,0,[     10.272     -2.8272     -1.0907]
0,0,[     17.938     -5.3394     -2.0884]
0,0,[     21.819     -6.5992     -2.6087]
0,0,[      12.68     -3.7006     -1.2801]
0,2,[    0.39461     0.21064     0.49346]
0,0,[     4.5672     -1.0121    -0.26236]
0,0,[      20.27     -6.0594     -2.4465]
0,0,[     18.195     -5.4193     -2.1343]
0,1,[    -2.8221      1.3629     -1.8061]
0,0,[     5.3491      -1.384    -0.19894]
0,0,[     19.808     -5.9587     -2.3205]
0,0,[     15.519     -4.5972     -1.6967]
0,0,[     10.991      -3.099     -1.1276]
0,0,[     18.513     -5.4879     -2.2195]
0,0,[     15.088     -4.4213     -1.6987]
0,0,[     15.255     -4.5302     -1.6409]
0,0,[     13.494     -3.9154     -1.4641]
0,0,[     23.416     -7.0984     -2.8474]
0,0,[     12.682     -3.6633     -1.3357]
0,0,[     16.467     -4.9207     -1.7975]
0,0,[     11.254     -3.3367    -0.94763]
0,0,[     17.368     -5.1589     -2.0065]
0,0,[      10.39     -3.0973    -0.75821]
0,0,[     18.274      -5.433     -2.1511]
0,0,[     13.174     -3.7659     -1.4886]
0,0,[     11.144     -3.1263     -1.1798]
0,0,[     14.042     -4.0591     -1.5861]
0,0,[     14.055     -4.1113     -1.5158]
0,0,[     16.752     -4.8951     -2.0109]
0,0,[     26.083     -7.9821     -3.1765]
0,0,[     9.6171     -2.7897    -0.74546]
0,0,[     18.572     -5.5861     -2.1127]
0,0,[     14.726      -4.259     -1.7102]
0,0,[     12.926     -3.8517     -1.1977]
0,0,[    0.54936     0.46907    0.064665]
0,0,[     17.909      -5.334     -2.0712]
0,0,[     15.339     -4.5045     -1.7237]
0,0,[     11.635     -3.3275     -1.1907]
0,0,[     15.214     -4.4293     -1.7604]
0,0,[     19.876     -5.9933     -2.3094]
0,0,[     21.501     -6.4726     -2.6067]
0,0,[      11.49     -3.2967     -1.1509]
0,0,[     12.957     -3.7257     -1.4063]
0,0,[     13.889     -4.0569     -1.4933]
0,0,[     12.437     -3.6818     -1.1597]
0,0,[     12.569     -3.6739      -1.245]
0,2,[    -1.2436    -0.67854       2.249]
0,0,[     9.7467     -2.7348    -0.90421]
0,0,[     17.536     -5.2213     -2.0105]
0,2,[    0.61684    -0.60972      1.6734]
0,0,[     11.659     -3.3646     -1.1425]
0,0,[     8.4624     -2.2864    -0.77767]
0,0,[     16.868     -4.9912     -1.9472]
0,0,[     3.6957    -0.84186     0.01973]
0,0,[     12.354     -3.6417     -1.1641]
0,0,[     14.393      -4.258     -1.5098]
0,0,[     3.8502    -0.86865   -0.038381]
0,0,[     14.684     -4.2908     -1.6366]
0,0,[     10.766     -3.1043    -0.98858]
0,0,[     15.713     -4.6707     -1.7091]
0,0,[     20.059     -5.9988     -2.4134]
0,0,[     18.424      -5.582     -2.0337]
0,0,[     14.824     -4.4056     -1.5602]
0,0,[     6.7646     -1.8729    -0.34478]
0,0,[     14.263     -4.1739      -1.545]
0,0,[     12.854     -3.6838     -1.4092]
0,0,[     9.2278     -2.5864    -0.81122]
0,0,[     1.5991   -0.075254     0.17443]
0,0,[     19.027     -5.6986     -2.2278]
0,0,[     23.346     -7.1139     -2.7836]
0,2,[    -1.2963    -0.85232      2.5093]
0,0,[     20.205     -6.0251     -2.4619]
0,0,[     3.3606    -0.63399   -0.080833]
0,0,[     12.479     -3.6368     -1.2612]
0,0,[     9.2071     -2.5632    -0.82466]
0,0,[     1.0063     0.11733     0.25557]
0,0,[      16.61     -4.9437     -1.8595]
0,0,[     18.952     -5.5983     -2.3217]
0,0,[     18.119     -5.3739     -2.1422]
0,0,[     8.1708     -2.2151    -0.70501]
0,0,[      16.03      -4.776     -1.7518]
0,0,[     9.6914      -2.879    -0.64375]
0,0,[     10.296     -2.9184    -0.97483]
0,0,[     6.5109     -1.7697    -0.33757]
0,0,[     8.4408     -2.3015    -0.73599]
0,0,[     9.0727     -2.5063    -0.82317]
0,0,[     8.0299     -2.1358    -0.73999]
0,0,[     8.7436     -2.4407    -0.72429]
0,0,[     1.8534    -0.43554     0.55509]
0,1,[    -3.1271      1.5346     -2.1905]
0,2,[     1.3321    -0.98338      1.7491]
0,0,[     20.282     -6.0436      -2.483]
0,0,[     10.219     -2.8681    -0.99792]
0,0,[     8.3632     -2.2561    -0.76486]
0,0,[     13.802     -4.0533     -1.4531]
0,0,[     7.4832     -1.9531    -0.67673]
0,0,[     24.901     -7.5473     -3.1007]
0,0,[     19.579     -5.8995     -2.2714]
0,0,[     19.731     -5.8918     -2.3691]
0,0,[     27.239     -8.3443     -3.3574]
0,0,[     18.441     -5.5193     -2.1296]
0,0,[     19.338     -5.8336     -2.2183]
0,0,[     1.6645    -0.41174     0.62328]
0,0,[     9.9515     -2.7742    -0.97255]
0,0,[      12.33      -3.572     -1.2519]
0,0,[     9.4642     -2.6597    -0.84005]
0,0,[     16.758     -4.9019     -2.0045]
0,0,[     16.017     -4.7391     -1.7826]
0,0,[     3.5847    -0.85383    0.098922]
0,0,[     16.082     -4.7559     -1.8094]
0,0,[     9.4785     -2.6435    -0.87293]
0,0,[     18.059     -5.3882      -2.088]
0,0,[     14.581     -4.2626     -1.6133]
0,0,[     14.707      -4.333     -1.5957]
0,0,[     8.5311     -2.5177      -0.463]
0,0,[     16.602     -4.8672     -1.9602]
0,0,[     11.562     -3.3138     -1.1628]
0,0,[     10.909     -3.0941     -1.0877]
0,0,[     13.204     -3.7944     -1.4649]
0,0,[     8.5738     -2.4581    -0.58843]
0,0,[     12.861     -3.8011     -1.2403]
0,0,[     9.2085     -2.5866    -0.79654]
0,0,[     23.165     -7.0025     -2.8421]
0,0,[     10.243      -2.889     -0.9834]
0,0,[     18.672     -5.5725     -2.1895]
0,0,[     15.863     -4.6453     -1.8333]
0,0,[     17.092     -5.0899     -1.9385]
0,0,[      2.735    -0.97358     0.82686]
0,0,[      18.69     -5.5868      -2.184]
0,0,[     20.985     -6.3073      -2.527]
0,1,[    -1.4554     0.90784    -0.70806]
0,0,[     21.857     -6.6002     -2.6314]
0,0,[      3.842    -0.86887   -0.037549]
0,2,[    0.11542    -0.44631      1.7546]
0,0,[     24.427      -7.375     -3.0602]
0,0,[     13.529     -3.9041     -1.4956]
0,0,[      22.47      -6.741     -2.7945]
0,0,[     13.468     -4.0311     -1.2658]
0,0,[     14.074     -4.1163     -1.5196]
0,1,[   -0.94621     0.72673    -0.26849]
0,0,[     12.241     -3.7047     -1.0028]
0,2,[    -3.0396     -2.3516       5.141]
0,0,[     4.6057     -1.0976    -0.16469]
0,0,[     12.574     -3.6176     -1.3351]
0,0,[      18.53     -5.4653     -2.2585]
0,0,[     8.6787     -2.4054    -0.73422]
0,0,[     11.209     -3.1729     -1.1579]
0,0,[     14.165     -4.2262     -1.4089]
0,1,[   -0.74044     0.92093      -0.492]
0,0,[     7.6375     -2.0794    -0.57671]
0,0,[     6.2087     -1.5623    -0.46985]
0,0,[     5.3676     -1.3682     -0.2344]
0,0,[     10.321     -2.9154    -0.99148]
0,0,[    0.97448     0.12954     0.25989]
0,0,[     9.4684     -2.6659    -0.82755]
0,0,[     15.645     -4.6407      -1.705]
0,0,[     21.384     -6.4407     -2.5756]
0,0,[     19.205     -5.7927     -2.1965]
0,0,[     15.156     -4.5697     -1.5115]
0,0,[      10.93     -3.0432      -1.185]
0,0,[     7.8644     -2.1474    -0.61881]
0,0,[     2.9515    -0.49442   -0.030374]
0,0,[     11.616     -3.3457     -1.1615]
0,0,[     14.171     -4.2215     -1.4249]
0,1,[   -0.81018     0.60276   -0.016916]
0,0,[      8.499     -2.3132    -0.76075]
0,0,[     15.852     -4.5968     -1.9024]
0,0,[     19.369     -5.8782     -2.1691]
0,0,[     13.028     -3.9174     -1.1679]
0,0,[     13.749     -3.9889     -1.5148]
0,0,[     13.271     -3.8135     -1.4813]
0,0,[     7.6364     -2.0755    -0.58204]
0,0,[     14.931     -4.4565     -1.5505]
0,0,[     4.3582     -1.0291    -0.11734]
0,0,[     8.6502     -2.4839    -0.59897]
0,0,[     23.129     -7.0006     -2.8159]
0,0,[     9.1596     -2.5934    -0.75427]
0,0,[     7.8866      -2.219    -0.51147]
0,0,[     5.3716     -1.2871    -0.36178]
0,0,[      14.45     -4.1903     -1.6353]
0,1,[    -3.3369      1.9304     -2.8902]
0,0,[      11.28      -3.224     -1.1255]
0,0,[     12.425     -3.5715     -1.3156]
0,0,[     20.165     -6.0494     -2.4075]
0,0,[     11.372     -3.2882     -1.0847]
0,0,[     5.6679     -1.3603    -0.42688]
0,0,[     22.368     -6.7248     -2.7594]
0,0,[     12.023     -3.3979     -1.3174]
0,0,[     1.3978    -0.19474     0.46741]
0,1,[      -2.58      1.7111     -2.2185]
0,0,[     8.8563     -2.4657    -0.75951]
0,0,[     14.057      -4.141     -1.4837]
0,0,[     15.289     -4.5794     -1.5874]
0,0,[     5.6365       -1.59   -0.063472]
0,0,[     5.1731     -1.2111    -0.34691]
0,0,[      10.08     -2.8155    -0.99366]
0,0,[     14.118     -4.1589     -1.4883]
0,0,[     9.0993     -2.5858    -0.72569]
0,0,[     14.733     -4.2969     -1.6579]
0,0,[     28.958     -8.8668     -3.6337]
0,2,[     -2.226    -0.15793       1.146]
0,0,[     1.4641   -0.061227     0.23226]
0,1,[    -2.1977      1.1684      -1.334]
0,0,[     7.2959     -2.1336    -0.27898]
0,0,[     18.637     -5.5396     -2.2188]
0,1,[    -1.0165     0.82432     -0.4671]
0,0,[      17.27     -5.1321      -1.983]
0,0,[     14.199     -4.1584     -1.5395]
0,1,[    -1.0006     0.91294    -0.64033]
0,0,[     2.8727    -0.50206     0.01952]
0,0,[     16.391     -4.7771     -1.9623]
0,0,[     16.885      -5.005      -1.936]
0,0,[       13.7     -4.0142     -1.4354]
0,0,[     6.0166     -1.5066    -0.42953]
0,0,[     9.3025     -2.6339    -0.78189]
0,0,[     10.862     -3.1525    -0.96946]
0,0,[       21.9     -6.5967     -2.6578]
0,0,[      21.49     -6.4747     -2.5916]
0,0,[      11.09     -3.2817    -0.91683]
0,0,[     6.5756     -1.7308    -0.43815]
0,0,[     3.8691    -0.82188    -0.12465]
0,0,[     17.688     -5.2376     -2.0788]
0,0,[     13.252     -3.8799     -1.3639]
0,0,[     4.2876    -0.95406     -0.1874]
0,0,[      4.481     -1.0211    -0.20495]
0,0,[     14.931     -4.3784     -1.6568]
0,0,[     16.496     -4.9251     -1.8129]
0,0,[     14.357     -4.2156      -1.564]
0,0,[     12.217     -3.5956     -1.1454]
0,0,[     5.2545     -1.2313    -0.36069]
0,0,[     9.3932     -2.6022    -0.88241]
0,0,[     22.603     -6.8223     -2.7652]
0,0,[     14.644     -4.3952     -1.4457]
0,0,[     13.081     -3.8292     -1.3346]
0,0,[     16.824     -5.0993     -1.7567]
0,0,[      18.75      -5.631     -2.1484]
0,0,[     11.008     -3.1018     -1.1349]
0,0,[     13.918     -4.0442     -1.5326]
0,0,[     5.6329     -1.4876    -0.21626]
0,1,[    -2.0072      1.3941     -1.6374]
0,0,[     8.7769     -2.4673    -0.70752]
0,0,[     16.954     -4.9904     -2.0017]
0,0,[     16.553     -4.9157     -1.8669]
0,0,[     14.771     -4.3758     -1.5668]
0,0,[     12.806     -3.7217     -1.3267]
0,0,[     23.787     -7.2658     -2.8286]
0,0,[     23.878      -7.249     -2.9131]
0,0,[     8.2643     -2.2949    -0.64906]
0,0,[     11.605     -3.3383     -1.1591]
0,0,[     9.0671     -2.5304    -0.79278]
0,0,[     10.981     -3.0486     -1.1951]
0,0,[     9.8165     -2.7534    -0.92593]
0,0,[    0.41848     0.29362     0.33272]
0,0,[     19.614     -5.8923     -2.2972]
0,0,[     11.026      -3.126     -1.1176]
0,0,[     10.991     -3.0988     -1.1306]
0,0,[     24.091      -7.352     -2.8863]
0,0,[     11.486     -3.2308     -1.2386]
0,0,[     18.394     -5.5242     -2.0917]
0,0,[     13.242     -3.8143     -1.4561]
0,0,[     20.199     -6.1536     -2.2732]
0,0,[     6.0316     -1.5369    -0.39555]
0,0,[     23.333     -7.0988     -2.8008]
0,0,[     19.701     -5.8782     -2.3744]
0,0,[     15.699     -4.6839     -1.6867]
0,0,[     15.935     -4.7196     -1.7714]
0,0,[     5.3053     -1.2661    -0.34454]
0,0,[     16.425     -4.8825     -1.8349]
0,0,[     15.604     -4.6659     -1.6526]
0,0,[     6.9035     -2.0223    -0.20167]
0,0,[     5.8221     -1.4263    -0.43325]
0,0,[     14.825     -4.3238     -1.6826]
0,0,[     9.7412     -2.7174    -0.92538]
0,0,[     4.5006     -1.0481    -0.17757]
0,0,[     12.403     -3.6278     -1.2185]
0,0,[     10.312     -3.0105    -0.83754]
0,0,[     13.591     -3.9295     -1.4949]
0,1,[    -3.7726      2.2011     -3.3465]
0,0,[     19.936       -5.97     -2.3803]
0,0,[     10.368     -3.0048    -0.87561]
0,0,[     8.9399     -2.4795    -0.78517]
0,0,[     12.731     -3.6368     -1.4034]
0,0,[      16.17     -4.8038     -1.7922]
0,0,[     13.641     -3.9399     -1.5162]
0,0,[     15.398     -4.5589     -1.6867]
0,0,[     7.8957     -2.2231    -0.51916]
0,0,[    0.92593    -0.12986     0.67236]
0,0,[     17.744     -5.3078     -2.0167]
0,0,[     14.581     -4.2644     -1.6194]
0,0,[     6.0765     -1.5145    -0.45231]
0,2,[   -0.30984    -0.15852      1.3905]
0,0,[     17.345     -5.1562     -1.9902]
0,0,[     20.976     -6.3297     -2.4958]
0,0,[     11.507     -3.2781     -1.1849]
0,0,[     15.744     -4.6078     -1.8192]
0,0,[     6.6856     -1.6905    -0.56666]
0,0,[      10.93     -3.0557     -1.1522]
0,0,[     13.443     -4.0008     -1.3002]
0,0,[     15.771     -4.6759     -1.7349]
0,0,[     19.192     -5.7259     -2.2854]
0,0,[     14.401     -4.1834     -1.6314]
0,0,[     18.108      -5.438     -2.0373]
0,0,[      15.47     -4.5611     -1.7218]
0,1,[    -2.5316      1.6284     -2.1425]
0,0,[      6.323     -1.6041    -0.47678]
0,2,[     0.9536     -1.0487      2.1433]
0,0,[     11.186     -3.1804     -1.1307]
0,0,[     20.973     -6.2712     -2.5753]
0,0,[     11.165     -3.2218     -1.0538]
0,0,[     0.4483     0.26703     0.37264]
0,0,[     23.009     -6.9851     -2.7745]
0,0,[     15.948       -4.77       -1.71]
0,0,[     13.562     -3.9173     -1.5028]
0,0,[     1.9519    -0.22382     0.17849]
0,2,[     -1.078    -0.39029      1.7066]
0,0,[     18.763     -5.6507     -2.1419]
0,0,[     5.9967     -1.5116       -0.41]
0,0,[     8.0218     -2.1743    -0.67727]
0,0,[     2.5438    -0.57349     0.33112]
0,0,[     13.088     -3.8139     -1.3673]
0,0,[     5.6912     -1.4942    -0.24102]
0,0,[       8.35     -2.4063    -0.52223]
0,0,[     10.113     -2.8252    -0.98731]
0,0,[     11.849     -3.3925     -1.2333]
0,0,[     18.157     -5.3594      -2.186]
0,0,[     8.6097      -2.375    -0.73491]
0,0,[     13.106     -3.7584     -1.4527]
0,0,[     14.147     -4.1533     -1.5157]
0,0,[     18.399     -5.5447      -2.065]
0,0,[     11.728     -3.4165     -1.1144]
0,0,[     21.337     -6.4586     -2.5272]
0,0,[     7.2373     -2.0686     -0.3331]
0,0,[      12.04     -3.4948     -1.1914]
0,0,[     14.284     -4.2012     -1.5228]
0,0,[     14.117     -4.1243      -1.542]
0,0,[     14.017     -4.0648     -1.5589]
0,0,[     14.939     -4.4624     -1.5437]
0,0,[      15.08     -4.5576     -1.4865]
0,0,[     3.8101    -0.87874   0.0020662]
0,0,[     9.6883     -2.6783    -0.95029]
0,0,[     10.534     -3.0219    -0.96021]
0,0,[     12.977     -3.7316     -1.4095]
0,0,[     11.818     -3.3373     -1.2833]
0,0,[     6.3532     -1.7768    -0.22915]
0,0,[     5.9825     -1.5244    -0.37518]
0,0,[     16.057     -4.6896     -1.8864]
0,0,[     11.653     -3.3376     -1.1851]
0,0,[     18.817     -5.5623     -2.2961]
0,0,[     12.668     -3.6107     -1.4083]
0,0,[     2.7144    -0.45656    0.046416]
0,0,[     19.901     -5.9209     -2.4361]
0,0,[     11.348     -3.2218     -1.1659]
0,0,[     17.582     -5.3435     -1.8733]
0,0,[     2.7901    -0.52769     0.10725]
0,0,[     19.065     -5.7279     -2.2055]
0,0,[     7.8201     -2.0618    -0.72346]
0,0,[     7.0508     -1.8043    -0.62033]
0,0,[     20.685     -6.2134     -2.4789]
0,0,[     25.397     -7.7451     -3.1065]
0,1,[    -2.9165      1.1946     -1.4917]
0,0,[     5.4346     -1.3161    -0.34761]
0,0,[     16.714     -5.0252     -1.8022]
0,0,[      12.41     -3.5841      -1.283]
0,0,[     19.691     -5.9342     -2.2871]
0,0,[     22.297     -6.7728     -2.6513]
0,0,[     11.597     -3.4813    -0.92519]
0,0,[     14.001     -4.0132     -1.6288]
0,2,[     -1.471     -1.2783      3.3409]
0,0,[     10.308       -2.87     -1.0496]
0,0,[     15.696     -4.6011     -1.8052]
0,0,[     12.564     -3.6643     -1.2633]
0,0,[     2.0268    -0.48366     0.51631]
0,0,[     17.158     -5.0617     -2.0237]
0,0,[     19.049     -5.7599       -2.15]
0,2,[  0.0069503     -1.1269      2.9612]
0,0,[      4.367    -0.95386    -0.22997]
0,0,[     19.215     -5.7408     -2.2773]
0,0,[     18.009     -5.3888     -2.0412]
0,0,[     6.7174     -1.7115     -0.5508]
0,0,[     12.868     -3.7082     -1.3855]
0,0,[     15.483      -4.555      -1.732]
0,1,[    0.27763     0.42484     0.28449]
0,0,[     21.623     -6.5546     -2.5526]
0,0,[     12.126     -3.5128     -1.2161]
0,0,[      9.532     -2.6616    -0.88265]
0,0,[     13.531     -3.9048     -1.5038]
0,0,[     17.919     -5.3263     -2.0925]
0,0,[     19.037     -5.7192     -2.2051]
0,0,[     2.5285    -0.69654     0.52234]
0,0,[     1.0812    0.098361     0.24421]
0,0,[     15.538     -4.5727     -1.7394]
0,0,[     8.9163     -2.5204    -0.70906]
0,0,[     19.192     -5.7596      -2.245]
0,0,[     8.6552     -2.4366    -0.67249]
0,0,[     15.511     -4.6433     -1.6284]
0,0,[      9.268     -2.6131    -0.79038]
0,0,[     15.019      -4.384     -1.7054]
0,0,[     13.333     -4.0066     -1.2282]
0,2,[    -1.7732    0.096743     0.72648]
0,0,[     14.786     -4.3157     -1.6705]
0,0,[     10.869     -3.0358     -1.1536]
0,1,[   -0.91078     0.89457    -0.57679]
0,0,[     3.4484     -0.7423     0.01543]
0,0,[     8.0872     -2.2159    -0.64808]
0,0,[     8.5989     -2.4375    -0.62888]
0,0,[     13.583      -3.925     -1.4969]
0,0,[     17.754     -5.3049     -2.0344]
0,0,[     20.256     -6.0875     -2.4033]
0,0,[     13.346      -3.823     -1.5125]
0,0,[     11.791      -3.383     -1.2045]
0,0,[     2.9204    -0.49664    -0.01901]
0,0,[     7.6678     -2.0621    -0.61979]
0,1,[     -1.735     0.38167     0.24323]
0,0,[      11.45     -3.2269     -1.2241]
0,0,[     7.7418     -2.0541    -0.67811]
0,0,[     1.9378    -0.16976     0.11599]
0,0,[      11.47      -3.269     -1.1845]
0,0,[     12.359     -3.6515     -1.1586]
0,0,[     7.9163     -2.0815    -0.74532]
0,0,[     14.351     -4.1503     -1.6387]
0,0,[     12.547     -3.5963     -1.3476]
0,2,[    0.34299      0.2223     0.39417]
0,0,[     9.6913     -2.6715    -0.96549]
0,0,[     14.263      -4.196     -1.5174]
0,0,[     9.7465     -2.6578     -1.0192]
0,0,[     7.3926     -1.9158    -0.66903]
0,0,[     9.8807     -2.8303    -0.84602]
0,0,[     5.3458     -1.4551   -0.091671]
0,0,[     9.5209     -2.6172    -0.94117]
0,0,[     16.393     -4.7966     -1.9384]
0,0,[     15.799       -4.66     -1.7789]
0,0,[     14.762     -4.4034     -1.5256]
0,0,[     7.1524     -1.9034    -0.53877]
0,0,[     2.1126    -0.23439    0.093927]
0,0,[     6.1814     -1.6651    -0.28965]
0,1,[   -0.78136     0.90397    -0.50379]
0,0,[     19.339     -5.8086     -2.2521]
0,0,[     20.171     -6.0084     -2.4721]
0,0,[      6.734     -1.7276    -0.54152]
0,0,[     22.279     -6.7392     -2.6886]
0,0,[     17.014     -5.0516     -1.9411]
0,0,[     9.7351     -2.8647    -0.69586]
0,0,[     10.812     -3.0617     -1.0762]
0,0,[     13.402     -3.8937     -1.4354]
0,1,[    -1.2999     0.67063    -0.21959]
0,0,[     14.627      -4.271     -1.6329]
0,0,[     2.7588    -0.48622    0.067677]
0,0,[     5.0768     -1.2502    -0.23309]
0,2,[    -1.4067    -0.72186         2.3]
0,0,[      5.503     -1.4142    -0.25256]
0,0,[     20.679     -6.2502     -2.4212]
0,0,[     21.235     -6.4154     -2.5258]
0,0,[     18.988     -5.6796     -2.2296]
0,0,[     14.204     -4.1409     -1.5658]
0,0,[     17.173     -5.1317     -1.9223]
0,0,[      18.52      -5.504     -2.2021]
0,0,[     13.419     -3.8567     -1.5047]
0,0,[     19.312     -5.7177     -2.3725]
0,0,[     5.1463     -1.2873     -0.2179]
0,0,[     5.6758     -1.3884    -0.39675]
0,2,[    0.76837     -0.2864      1.0327]
0,0,[     14.344     -4.2104     -1.5499]
0,0,[     7.0231     -1.9576    -0.36888]
0,0,[     12.645     -3.6022     -1.4037]
0,0,[     19.685     -5.8819     -2.3602]
0,0,[     17.061     -5.0849     -1.9251]
0,0,[     18.293     -5.4858     -2.0807]
0,0,[     19.141     -5.7374     -2.2326]
0,0,[     11.722     -3.3498     -1.2027]
0,0,[     17.728     -5.2791     -2.0446]
0,0,[     4.7048     -1.1517    -0.15153]
0,0,[     13.944     -4.0698     -1.5104]
0,0,[     2.3452    -0.46021     0.28473]
0,0,[     7.8703     -2.1932    -0.55492]
0,0,[     14.581     -4.3119     -1.5431]
0,0,[     14.058       -4.14     -1.4752]
0,0,[     16.393      -4.818     -1.9014]
0,0,[     11.101     -3.1903     -1.0664]
0,0,[     16.861     -4.9815      -1.961]
