Label,Prediction,Probabilities
0,0,[    0.33856    -0.31602   -0.026022]
0,0,[    0.28536    -0.15256    -0.10449]
0,1,[   -0.14486     0.17156    -0.14768]
0,0,[    0.47916    -0.11165    -0.23558]
0,0,[    0.26527    0.044908    -0.22327]
0,0,[    0.55654    -0.23439    -0.34232]
0,0,[    0.60475    -0.23068    -0.65559]
0,0,[    0.36295   0.0020683    -0.57068]
0,2,[   -0.23163      0.2122      0.2933]
0,0,[    0.11061    0.069713    -0.13797]
0,0,[    0.36366    -0.13381    -0.19053]
0,0,[    0.23017    -0.19799    0.040476]
0,1,[   0.020065    0.056102    -0.25466]
0,0,[    0.70306    -0.12741    -0.66104]
0,2,[    -0.2459   -0.017049      0.2348]
0,0,[    0.53853    -0.20644    -0.42907]
0,0,[    0.32198    -0.12571    -0.50797]
0,0,[    0.39999    -0.37063    -0.23477]
0,1,[   -0.18503     0.13482    -0.14337]
0,0,[    0.23122      0.1642    -0.45342]
0,0,[    0.29264     0.10235    -0.19271]
0,0,[    0.12589    -0.07145    -0.15865]
0,2,[   -0.45552     0.22025     0.49365]
0,2,[   -0.76883     0.40444     0.47876]
0,0,[    0.53391    -0.39175    -0.45162]
0,0,[    0.17454    -0.11676    -0.27738]
0,0,[   0.045012    -0.18219   -0.050274]
0,0,[    0.28457    -0.42945    -0.13183]
0,0,[    0.11711    -0.18948    0.093294]
0,0,[    0.12487    0.090899    -0.25551]
0,0,[    0.25854     0.16168    -0.38142]
0,0,[    0.53934    -0.29688    -0.26322]
0,1,[    -0.3156     0.23547    0.030548]
0,0,[    0.19551    0.048882    -0.26179]
0,2,[    0.03764    -0.12899    0.082416]
0,0,[    0.45685   -0.052067    -0.40485]
0,0,[    0.23489      0.0126   -0.036061]
0,1,[  -0.078377     0.10332   -0.096644]
0,0,[    0.38349    -0.17807    -0.40062]
0,0,[      0.261    -0.12486    -0.15138]
1,2,[   -0.79038     0.16096     0.53586]
1,1,[   -0.10963     0.30361    -0.09611]
1,1,[    -0.4057     0.80447    0.049235]
1,1,[    -0.4884     0.21268    0.053558]
1,1,[   -0.64902     0.35051     0.33834]
1,0,[    0.38132     0.10219    -0.43654]
1,1,[   -0.78507     0.36585     0.31742]
1,1,[   0.066468     0.28522    -0.41915]
1,1,[   -0.17014      0.1043    -0.24519]
1,1,[   -0.68784     0.36956     0.32615]
1,1,[   -0.29393     0.31675     0.23528]
1,2,[   -0.90691     0.35939     0.67847]
1,1,[  -0.099692     0.22133    -0.21561]
1,0,[    0.20553     0.20165    -0.16293]
1,1,[   -0.43737     0.33354     0.11062]
1,0,[ -0.0026713   -0.067764       -0.24]
1,1,[  -0.039609    0.024101    -0.18402]
1,1,[   -0.34393     0.50409    0.012279]
1,1,[    0.12724     0.15377    -0.20794]
1,1,[   -0.25753      0.3745     0.01082]
1,2,[   -0.95089     0.47423     0.71849]
1,1,[   -0.21039     0.50748    -0.19935]
1,1,[   -0.10615     0.24611    -0.16843]
1,1,[  -0.084159    0.058113   -0.089557]
1,1,[   -0.17686    0.067822  -0.0091565]
1,0,[    0.21515    -0.23392  -0.0031291]
1,1,[   -0.26983     0.19898     -0.0994]
1,2,[   -0.12473     0.16172     0.16427]
1,1,[   -0.10615     0.24611    -0.16843]
1,0,[     0.2346    -0.11938    0.038419]
1,1,[   -0.13394     0.15803    -0.27166]
1,0,[    0.48361    -0.13062    -0.29964]
1,0,[    0.27302    -0.07661     -0.4493]
1,2,[   -0.27099     0.18101     0.24114]
1,1,[   -0.31333     0.51548   -0.091363]
1,1,[   -0.11416     0.43029    0.077812]
1,1,[ -0.0068384     0.31775    -0.17702]
1,0,[  -0.040181    -0.27434   -0.054502]
1,1,[   -0.20233     0.18177    0.014452]
1,0,[    0.49317     0.10165     -0.7824]
1,2,[   -0.30423     0.17965     0.37523]
1,2,[   -0.16412    0.020858     0.29246]
1,2,[   -0.36871    -0.02557     0.29374]
1,1,[    -0.3507     0.38899   -0.056411]
1,1,[   -0.39875     0.44471    -0.19278]
1,1,[  -0.092821    0.083487   -0.098397]
1,1,[    0.10999     0.17317    -0.11843]
1,2,[    -0.6053    0.014987     0.33675]
1,1,[  -0.044173     0.24456   -0.083059]
1,1,[   -0.48991     0.54976    0.041037]
1,0,[   0.052271    -0.04595   -0.032654]
1,0,[    0.57493    -0.22173    -0.33172]
1,1,[   -0.57819     0.45827     0.30999]
1,2,[    -1.0193     0.29588     0.42504]
1,1,[     0.2004     0.37595    -0.45045]
1,1,[   -0.70257     0.30315    0.045972]
1,2,[    -0.5843     0.10261     0.63112]
1,1,[   -0.15391     0.27822    -0.23741]
1,0,[    0.29362    0.050375    -0.31763]
1,2,[   -0.12974   0.0082202    0.045021]
1,1,[   0.060773     0.11861    -0.12958]
1,1,[    0.11767     0.14417    -0.33436]
1,2,[   -0.21498   -0.089595    0.029466]
1,0,[     0.1311  -0.0083338    -0.10607]
1,1,[   -0.16746     0.22735    0.022684]
1,2,[   -0.36687    0.043935     0.31084]
1,0,[   0.080753   -0.051699    -0.21633]
1,0,[    0.29251   -0.093386    -0.39499]
1,1,[    -0.1406     0.23729     0.16976]
1,1,[    -0.2335     0.60701    0.093181]
1,1,[   -0.68784     0.36956     0.32615]
1,0,[    0.22377     0.18826    -0.41265]
1,1,[   -0.47705     0.45419     0.24325]
1,2,[   -0.16202    -0.17155   -0.096974]
1,2,[   -0.29924     0.21017     0.34846]
1,1,[   -0.39835     0.31696     0.10706]
1,1,[   -0.59768     0.68791   0.0018493]
1,2,[   -0.72403     0.19747      1.0112]
1,1,[   -0.06496     0.14572    -0.18564]
1,2,[   -0.72631     0.27905     0.35713]
1,1,[   -0.46732     0.50296     0.44197]
1,1,[   -0.12088    0.094666    -0.21482]
1,1,[   -0.39667     0.24336    -0.10657]
1,1,[  -0.031037     0.39533    -0.36405]
1,2,[    -1.0418     0.42829     0.68699]
1,1,[  -0.036524     0.11271    -0.17112]
1,2,[   -0.49909     0.12608     0.39137]
1,2,[   -0.31408    -0.02177    0.094866]
1,0,[    0.47876    0.040463    -0.34186]
1,2,[   -0.43443     0.10731     0.47113]
1,1,[   -0.39868     0.31462     0.29664]
1,1,[  -0.085549     0.12514    0.075791]
1,2,[   -0.19133   -0.048397     0.44624]
1,0,[    0.24576    0.031559    -0.28384]
1,1,[   -0.31527     0.34921    -0.30326]
1,0,[    0.36524    -0.17045    -0.26602]
1,1,[  0.0080828     0.26154    -0.13557]
1,1,[   -0.05373     0.26689    -0.17246]
1,1,[  -0.019884     0.24383    -0.13302]
1,1,[   0.023906    0.036009   -0.092076]
1,2,[   -0.38166    0.041044     0.23172]
1,2,[   -0.19482    0.087821     0.15654]
1,1,[   -0.73994     0.30838   0.0099816]
1,1,[   -0.35306     0.32858    -0.10554]
1,1,[   -0.54207      0.3262    0.080687]
1,0,[    0.21815   -0.035714   -0.054932]
1,1,[   -0.19443     0.49535    0.060345]
1,2,[   -0.33625     0.16524     0.27027]
1,2,[   -0.70725      0.2022     0.34047]
2,2,[   -0.20588   -0.096607     0.29708]
2,1,[   -0.66169     0.45716     0.23131]
2,2,[   -0.71171     -0.1811     0.96537]
2,1,[   0.055135     0.29401     -0.1744]
2,2,[   -0.28578    0.067865     0.29949]
2,2,[   -0.70255     0.24393     0.58137]
2,2,[   -0.96177     0.28616     0.64916]
2,2,[   -0.35649   0.0087726     0.51161]
2,1,[   -0.50841     0.39573     0.22057]
2,2,[   -0.95317     0.20661     0.69788]
2,1,[  -0.016099     0.13836    -0.17237]
2,2,[   -0.59409     0.32373     0.45847]
2,2,[   -0.56243    -0.13624     0.77929]
2,2,[   -0.48846    -0.12819     0.56772]
2,2,[   -0.93641     0.39658     0.83118]
2,0,[    0.18408    -0.38712   -0.066953]
2,2,[   -0.66659     0.18683     0.38095]
2,2,[   -0.28163      0.1282     0.19147]
2,1,[   -0.42896     0.59141     0.14312]
2,1,[   -0.52639     0.59851     0.09696]
2,2,[    -1.0585     0.14725       1.125]
2,2,[   -0.72728    0.079607     0.52574]
2,2,[   -0.44118    0.030171     0.23227]
2,1,[   -0.45712     0.39278     0.25926]
2,2,[   -0.84708     0.24399     0.88121]
2,2,[    -0.4567    -0.14606     0.49951]
2,2,[    -0.7849    0.062252     0.79106]
2,1,[   0.092162     0.17431   -0.050834]
2,2,[   -0.46871     0.12725     0.41448]
2,1,[   -0.46097     0.25634     0.14388]
2,2,[   -0.35948    0.018637     0.12636]
2,0,[    0.40017     -0.1211    -0.16961]
2,2,[   -0.45765    0.036659     0.40428]
2,2,[  -0.050589  -0.0090841    0.013288]
2,2,[   -0.66431     0.34544     0.41015]
2,2,[  -0.063794    -0.14647     0.10642]
2,2,[   -0.39277      0.1843     0.48609]
2,1,[   -0.46321     0.55786    0.055027]
2,0,[   0.075644   -0.033559    -0.16511]
2,1,[   -0.40834    0.029721    0.022652]
2,2,[   -0.85533     0.14256     0.82414]
2,1,[   -0.56628     0.43929     0.30707]
2,2,[   -0.84859    -0.07233      1.0037]
2,2,[    -0.4104    -0.13798     0.76423]
2,0,[    0.19988    0.022781    -0.11643]
2,1,[   -0.12591     0.15025     0.11858]
2,1,[  -0.082634   -0.071851    -0.10857]
2,1,[   -0.26928      0.2287     0.11292]
2,2,[   -0.32534   -0.032834     0.32713]
2,1,[   0.036422     0.25306    0.017585]
2,2,[   -0.96193     0.15823     0.97221]
2,2,[   -0.32667    0.047444     0.37623]
2,2,[   -0.63101    0.064312     0.67264]
2,2,[    -0.5273     0.36911     0.43435]
2,2,[   -0.25835     0.27386     0.35639]
2,0,[    0.25631   -0.097587    -0.17086]
2,2,[   -0.24718    0.063609     0.41941]
2,1,[  -0.016099     0.13836    -0.17237]
2,2,[   -0.44144    -0.17329     0.52979]
2,2,[   -0.97946   0.0015039      1.1827]
2,2,[   -0.71411     0.18448     0.97355]
2,1,[   -0.50557     0.44273     0.24804]
2,2,[   -0.02847    -0.15363    0.042484]
2,2,[   -0.62305   -0.064716     0.66509]
2,1,[   -0.58406     0.68561   -0.082643]
2,2,[   -0.65483     0.20893     0.47004]
2,0,[   0.098874    -0.10322     0.03537]
2,1,[   -0.12773     0.28285   -0.091479]
2,1,[   -0.29511      0.3451    -0.13093]
2,2,[   -0.35259      0.1514     0.20421]
2,1,[   -0.26729     0.43407   -0.045894]
2,1,[   -0.47604     0.24996     0.24593]
2,2,[   -0.82853    -0.20636      0.8161]
2,2,[    -1.0025     0.41952     0.68778]
2,2,[   -0.40737    -0.42231     0.26653]
2,2,[   -0.43684    -0.11109     0.47973]
2,2,[    -0.4236    -0.18287     0.56283]
2,2,[    -1.0358    0.046559       1.009]
2,2,[    -1.1813     0.31564     0.99874]
2,2,[  -0.060067   -0.058719     0.11215]
2,2,[   -0.74833     0.25809     0.36353]
2,1,[   -0.34761     0.10425   -0.059441]
2,2,[    -0.1193     0.21088     0.29086]
2,2,[   -0.32529     0.11811     0.38072]
2,2,[    -0.2074     0.10482     0.42649]
2,2,[   -0.36249   -0.064603     0.20048]
2,2,[   -0.27547   -0.013023     0.51577]
2,0,[    0.31056    0.012437      -0.184]
2,2,[   -0.46013   -0.033938     0.34046]
2,1,[   -0.25589      0.2558   -0.090817]
2,0,[   0.051529   -0.084945    0.025699]
2,2,[   -0.53613     0.22718      0.4732]
2,2,[   -0.20588   -0.096607     0.29708]
2,2,[   -0.41921   -0.054372     0.42319]
2,2,[   -0.41073    0.027508     0.38183]
2,2,[   -0.96892     0.28826     0.77454]
2,1,[   -0.65526     0.63128     0.12747]
2,2,[   -0.79287     0.37061     0.73255]
2,0,[    0.11279    -0.29185    -0.21716]
2,2,[    -1.1945    -0.10417      1.3686]
2,2,[    -0.5613    -0.22002     0.73848]
2,1,[   -0.46321     0.55786    0.055027]
2,2,[   -0.64194     0.27614     0.42995]
2,2,[   -0.96717    0.093174      1.0699]
2,1,[   -0.22278     0.29549    0.087386]
2,1,[   -0.64553     0.48667     0.22973]
2,2,[   -0.43159     0.14413     0.39421]
2,2,[   -0.16116    -0.19111     0.33612]
2,0,[    0.18656   -0.050423    -0.13712]
2,1,[   -0.26337      0.3339     0.11411]
2,1,[   -0.16638     0.23097   -0.014129]
2,1,[  0.0075126    0.036069    -0.14954]
2,2,[   -0.19971   -0.070977     0.37206]
2,2,[    0.10094    -0.19086     0.14931]
2,2,[   -0.82496     0.57328      0.6193]
2,2,[   -0.18813    0.069371     0.25259]
2,1,[   -0.37693     0.32729     0.16363]
2,2,[     -1.209     0.04768     0.98091]
2,1,[   -0.51213     0.55954     0.15284]
2,2,[   -0.25619     0.05563     0.27094]
2,2,[   -0.39206     0.25268     0.43803]
2,0,[   0.088071    -0.10293    0.040973]
2,1,[   -0.43717      0.3038     0.23215]
2,2,[   -0.78703      0.1898     0.69719]
2,1,[   0.002774    0.089717   -0.084347]
2,1,[    -0.2132    0.080495   0.0016028]
2,2,[   -0.33411    0.019687     0.21862]
2,2,[   -0.78009    -0.15905     0.75341]
2,0,[   0.059743 -0.00030763     -0.2789]
2,1,[  -0.018897     0.08063   -0.078475]
2,2,[   -0.43868    -0.10482     0.57353]
2,1,[  -0.059882     0.12942 -0.00036568]
2,0,[    0.24356   0.0073117    -0.39094]
2,1,[   -0.66134     0.44499     0.39798]
2,2,[    -1.0575     0.06336      1.0391]
2,1,[   -0.30717     0.62605     0.33758]
2,2,[    -1.1875   0.0095935     0.90983]
2,1,[   -0.45241     0.29302    0.084334]
2,2,[     -1.276     0.17551      1.0874]
2,2,[   -0.84254     0.10523     0.91784]
2,1,[   -0.66819     0.39624     0.22865]
2,0,[   0.083895   -0.077357   -0.071714]
2,2,[   -0.79625    -0.17004     0.77618]
2,2,[   -0.25642   -0.099953     0.35045]
2,1,[    -0.4443     0.48582     0.42774]
2,2,[   -0.34887     0.26202      0.4444]
2,2,[   -0.65275     0.14614     0.63931]
2,1,[   -0.10996     0.38324     0.10972]
2,2,[   -0.69142     0.34536     0.48568]
2,1,[   -0.20042     0.31585    0.010743]
2,1,[    -0.4862      0.3791     0.26085]
2,1,[   -0.26337      0.3339     0.11411]
2,2,[   -0.94334     0.45026     0.83836]
2,2,[   -0.68856     0.20236     0.46308]
2,1,[   -0.50682     0.39699  -0.0070172]
2,1,[    -0.4759     0.32502     0.28328]
2,2,[   -0.20878    -0.27994     0.34079]
