Label,Prediction,Probabilities
1,1,[    -1.5451      2.2921    -0.72846]
1,1,[    -2.4193      3.0849     -1.3445]
1,0,[     2.1932      1.2929     -3.2364]
1,1,[    -2.6986      3.4558     -1.5673]
1,1,[    -3.6139      3.9649     -0.6893]
1,1,[    -3.7593      4.0951    -0.98562]
1,2,[    -2.3387     0.53627      1.6366]
1,1,[    -1.5668      2.2566    -0.59453]
1,1,[    -2.5499      1.7921     0.83875]
1,1,[    -1.5999      1.0244    0.040264]
1,2,[    -2.9152     0.79093      1.8583]
1,1,[    -4.3775      3.6281     0.42877]
1,1,[    -3.0297      3.6266    -0.37433]
1,1,[    -1.7534      2.5988     -1.7452]
1,1,[    -1.8071      1.9631     -2.3218]
1,1,[   -0.80127      1.4744    -0.70522]
1,1,[    -3.2133      2.8414    -0.37477]
1,1,[    -2.9009      5.5232     -2.5642]
1,2,[    -2.6229     0.60595      1.4568]
1,1,[    -3.9964      5.8029     -1.8628]
1,1,[    -4.0022      3.4538    0.045125]
1,1,[    -1.5305      2.5464    -0.75735]
1,1,[    -2.1383      2.1993    -0.22679]
1,1,[    -3.8715      3.5641    -0.64563]
1,2,[    -2.4289     0.91413      1.5323]
1,1,[    -3.0695      2.0437     0.56384]
1,1,[    -2.7729     0.87937     0.79622]
1,1,[    -2.3094      2.6288    -0.91479]
1,2,[    -2.3407    -0.04893      1.6523]
2,2,[    -3.6968   -0.030025      2.7495]
2,2,[    -0.3008     -1.9476       2.028]
2,2,[    -2.0089     -3.4341      5.2113]
2,2,[    -3.2649     0.32233      2.2915]
2,2,[    -2.3942     -1.6731      3.3472]
2,2,[    -2.1089     -2.7529      4.9704]
2,2,[    -3.8448     -0.3288       3.308]
2,2,[    -2.9216      -2.363      3.7228]
2,2,[    -3.4453      1.1302      1.7361]
2,2,[    -4.4249     -3.9641       7.488]
2,1,[   -0.95944     0.37849    -0.40852]
2,2,[    -3.4779    -0.30635      2.9628]
2,2,[    -2.4351     -3.5511      5.5736]
2,2,[    -2.9933     -2.1313      4.1947]
2,2,[     -3.492     -3.6833      6.3082]
2,0,[     2.9347     -4.0751      0.5885]
2,2,[    -2.2509    -0.80773      1.9447]
2,2,[    -1.7476      -1.661      3.1489]
2,1,[    -2.3956      2.2118     -0.5916]
2,1,[    -4.0081      1.7338      1.3721]
2,2,[    -2.3483     -1.7179      3.3764]
2,2,[    -2.0733    -0.42199      1.9071]
2,2,[    -4.1181    -0.86085      4.7717]
2,1,[    -2.9169      2.0519     0.43449]
2,2,[    -3.1124     -1.9375      5.0085]
2,2,[    -1.2696    -0.42669      2.0535]
2,2,[    -1.5773     -4.6729      5.9083]
2,1,[     -3.203      1.8164      1.0777]
2,2,[    -3.1043     -1.8716      4.9027]
2,2,[    -2.7641      -1.182      3.3251]
2,1,[    -1.5752      1.2741     0.43245]
2,2,[    -1.6192    -0.48988      1.4301]
2,2,[    -4.3377     -1.0903      4.1364]
2,2,[    -1.0213     0.43257     0.56271]
2,2,[    -2.1473     -1.1863      3.0421]
2,2,[    -2.6487     -1.5377       4.021]
2,0,[     1.1785     -1.6847   -0.027291]
2,1,[    -1.1185     0.93024    -0.87678]
2,0,[    0.23901    -0.47431    -0.56823]
2,2,[    -2.0156     0.15371      1.6332]
2,2,[    -3.8033     -1.3607      4.2886]
2,2,[   0.098686      -1.412      1.8166]
2,2,[    -2.1828     -1.5533      3.4189]
2,2,[    -3.0245     -2.0413      4.5739]
2,2,[    -1.3516   -0.046007      1.3367]
2,2,[    -5.7118    -0.66683      4.8489]
2,1,[    -1.3262      2.0156     -1.2019]
2,2,[    -3.9925      1.1773      1.9537]
2,2,[    -3.6461    0.067747       3.103]
2,2,[    -3.0561    -0.21853      2.5063]
2,2,[    -2.6874    -0.30199      1.9675]
2,2,[    -2.7771     -2.6188      5.2785]
2,2,[    -4.2267     -1.2084      5.0517]
2,2,[    -2.8573      -1.399      3.5134]
2,2,[    -3.7845     0.56045      2.9061]
2,2,[    -1.9338     0.38314      1.1122]
2,2,[    -3.8017     -1.3086      3.7822]
2,1,[   -0.95944     0.37849    -0.40852]
2,2,[    -2.8864     -3.2217      5.6249]
2,2,[    -2.9078     -1.9298      4.5132]
2,2,[    -2.2771     -1.6621      3.9979]
2,2,[    -5.2918       1.428      2.9551]
2,2,[    -3.6905    -0.94224      3.1944]
2,2,[    -3.2462     -3.3808      6.4999]
2,1,[    -2.9358      1.1749     0.96191]
2,2,[    -4.1463     0.29895      2.4993]
2,2,[    -4.1759      1.3292      1.5876]
2,1,[    -3.5804      1.6334      0.7385]
2,1,[    -2.9949       2.667    -0.83933]
2,2,[    -3.5739     -2.0197      5.0341]
2,2,[   -0.73341     -2.6319      2.8924]
2,2,[    -2.9096     -1.3414      3.8506]
2,2,[    -2.2258     -3.2434      4.6492]
2,2,[    -1.9695     -2.3239      3.7027]
2,1,[    -2.8804      2.2127      1.0008]
2,2,[    -3.3789     -3.1911      6.4154]
2,2,[    -4.3297     -1.0513       4.826]
2,2,[    -3.3892     -3.8685      6.5724]
2,2,[    -2.9118     -2.5369      5.4143]
2,2,[    -2.5035     -1.1232      2.5502]
2,2,[    -2.9375     -2.0485      4.7403]
2,2,[    -2.5928    -0.81863      3.1097]
2,2,[    -2.4906   -0.074614      2.1988]
2,2,[    -2.7137      1.3883      1.5846]
2,2,[    -1.6652     0.42132     0.93144]
2,2,[    -5.0092     0.29763      3.8211]
2,2,[    -2.6065     -2.5054      3.8267]
2,1,[    -3.6586      1.2837      1.0303]
2,2,[    -2.0237     -2.2405      3.9996]
2,2,[    -4.3598    -0.83326      4.3295]
2,2,[    -2.5949     0.83082      1.7075]
2,2,[    -5.5093      2.0365      2.4037]
2,2,[    -3.6968   -0.030025      2.7495]
2,2,[    -2.2807    -0.82433      2.4243]
2,2,[    -3.2815   -0.080074      2.6808]
2,2,[    -2.0252     -0.1073      1.8048]
2,2,[    -4.0954     0.56441      2.7277]
2,2,[     -1.683     -1.3026      2.7968]
2,0,[     6.2237     -2.9531     -3.1294]
2,2,[    -2.2181     -3.6995      5.5801]
2,1,[    -2.1403       1.282      1.1151]
2,1,[    -1.1185     0.93024    -0.87678]
2,1,[    -2.9783      2.1517     0.38239]
2,2,[    -4.4564     -1.4066      4.7914]
2,2,[    -3.4617     0.54528      1.7484]
2,1,[    -2.3832      2.3557    -0.49433]
2,2,[     -2.666     -1.4485      3.5669]
2,2,[    -2.1487     0.74613     0.95638]
2,2,[    -4.0599     0.29485      3.0763]
2,1,[     0.1772     0.44545    -0.39358]
2,1,[    -1.8328      1.0386     0.41433]
2,2,[      -1.68    -0.65903      1.6539]
2,2,[    -1.8081    -0.89572      2.7658]
2,2,[    -3.0276     0.18679      2.2346]
2,2,[    -1.6409     -0.2161      1.6099]
2,2,[    -2.2793     -2.2341      4.4846]
2,2,[    -1.2611     -3.0865      4.1729]
2,2,[    -1.9235     -1.2586      2.9257]
2,2,[    -1.2047     0.15113      0.6415]
2,2,[    -2.6859     -1.0184      3.0081]
2,2,[    -3.6706     0.59537       2.422]
2,1,[    -2.5401      2.4653   0.0095886]
2,1,[    -3.1283      1.1452      1.0579]
2,2,[    -3.5481    -0.47541      2.7652]
2,1,[    -2.8467      1.9453     -0.1153]
2,2,[    -3.3204     0.40672      2.3156]
2,2,[    -3.9446      1.5866      1.5949]
2,2,[    -3.0162     -4.2486      5.9657]
2,2,[    -2.9386     0.38901       2.363]
2,2,[    -2.1052      0.2473      1.7178]
2,2,[    -2.2174      -1.975      4.1468]
2,2,[    -2.7215     0.66566      1.7273]
2,2,[     -2.668     0.60439      2.0349]
2,2,[    -2.7912       0.304      2.2939]
2,2,[     -3.345     -3.9017      6.5724]
2,2,[    -2.1385     0.55488      1.2282]
2,2,[   -0.48714     -2.8704      3.1452]
2,1,[    -4.3038      2.6074      1.1846]
2,2,[    -3.7133     -2.2919       5.189]
2,2,[    -2.6055     -2.7061      5.2866]
2,1,[    -4.1743      1.5683      1.5052]
2,2,[    -3.5859     -1.1429      4.0971]
2,2,[    -3.0768     -1.1623      3.5488]
2,2,[    -3.8038      1.2191       1.975]
2,2,[    -3.7887      1.6635      2.0557]
2,2,[    -3.9387     -2.2941      4.9076]
2,2,[    -2.7907     -2.9284      5.1379]
2,1,[    -3.0058       1.962     0.32569]
2,2,[     -2.135     -1.5266      3.1694]
2,2,[    -3.4054     0.59147      2.4767]
2,2,[     -3.779     0.53356      2.6709]
2,1,[     0.1772     0.44545    -0.39358]
2,2,[    -1.6151      -1.131      2.8553]
2,2,[    -3.8042    -0.47642      3.6701]
2,2,[    -5.0602      2.0824      2.1991]
2,1,[    -3.6648      2.0041     0.62239]
2,2,[    -3.5157      0.4304      2.7836]
