Label,Prediction,Probabilities
2,2,[     -3.865    -0.35861      1.3265]
2,2,[    -4.5216     0.54558      1.1786]
2,1,[    -4.7889       3.563     -0.9317]
2,2,[    -8.4752     -5.8561      7.6397]
2,2,[    -7.6884     -5.1055      6.4799]
2,2,[    -6.8982     -2.5671      4.6797]
2,2,[    -10.653     -9.4588       11.58]
2,2,[    -7.9216      -5.599      7.0989]
2,2,[    -6.1785     -1.9157       3.614]
2,2,[    -7.2243     -5.2474      6.6212]
2,2,[     -8.221      -6.337      7.8674]
2,2,[    -8.2942     -5.5072      7.3246]
2,2,[    -9.0145     -6.8486      8.4686]
2,2,[    -5.7038     -6.6721      6.7403]
2,2,[    -6.9319     -4.7262       6.094]
2,2,[    -5.3716     -2.4404      3.6577]
2,2,[    -6.2251     -3.5832       5.358]
2,2,[    -5.1062     -2.4177       3.658]
2,2,[    -6.6474        -4.8      6.1993]
2,2,[    -7.0501       -4.23      5.6135]
2,2,[    -11.059       -9.42      11.212]
2,2,[    -6.4692     -1.0251      3.4941]
2,2,[    -8.0006     -4.8962      6.6043]
2,2,[     -6.557     -4.9683      5.8973]
2,2,[    -5.0999     -2.7043      3.8865]
2,2,[    -6.1328     -2.7904       4.353]
2,2,[    -5.7787      -5.376      5.9001]
2,2,[    -5.5804     -3.8461      4.9661]
2,2,[    -6.5232      -3.896      5.2591]
2,2,[    -4.6844     -2.2832      3.8285]
2,2,[    -6.5585     -2.2953      4.1226]
2,2,[    -5.2825     -4.2732      5.3194]
2,0,[     6.1826     -4.2454     -4.2922]
2,2,[    -9.2595     -8.7314       10.42]
2,2,[    -5.9007     -0.5915      2.8361]
2,1,[     -2.551      2.4549     -2.3012]
2,2,[    -3.8778    -0.86909      2.0981]
2,2,[    -6.7174      -5.752      6.9971]
2,2,[    -4.4801     -1.2498      2.7185]
2,1,[    -3.2994      2.6682     -1.7497]
2,2,[    -8.5613     -6.4437       8.401]
2,2,[    -4.2625     -2.2746       3.201]
2,2,[     -6.093     -3.7459      4.9349]
2,2,[    -6.9541     -1.9251      3.9202]
2,2,[     -4.976     -3.0581      4.1095]
2,2,[    -5.3459     -1.3264      3.1206]
2,2,[    -8.4294     -7.7714      8.8141]
2,2,[    -6.8697      -3.155      4.9865]
2,2,[    -6.8155     -5.5747      6.9042]
2,2,[    -5.7824     -4.9883      5.7596]
2,2,[    -5.8592     -4.1502      5.5504]
2,2,[    -7.5072      -6.152      7.3529]
2,2,[    -2.9153    -0.79676      1.4042]
2,2,[    -9.9345     -8.4539      10.347]
2,2,[    -9.2722     -6.9599      8.9703]
2,2,[    -3.1327     -1.1341       1.828]
2,2,[     -5.846     -1.5287      3.2511]
2,2,[    -7.8607     -5.0955      6.4027]
2,2,[    -4.3005     0.68215      1.0758]
2,2,[    -6.4666     -4.1048      5.6275]
2,2,[    -6.0647     -1.9225      3.6775]
2,2,[    -8.9248     -7.3303       8.754]
2,1,[     -5.628      1.4599      1.0885]
2,2,[    -5.3192     -0.5592      2.7424]
2,2,[    -5.7184    -0.46325      2.4703]
2,2,[    -4.3891     -2.4751       3.463]
2,2,[      -5.78     -2.9995         4.3]
2,2,[    -6.5179      -2.001      4.1113]
2,2,[    -8.5088     -6.1774      8.0859]
2,2,[    -5.6532    -0.83099      2.1065]
2,2,[      -7.12     -5.2904      7.6393]
2,1,[    -5.3406        1.49      0.9321]
2,2,[      -8.22     -5.3005      6.9844]
2,2,[    -7.6159     -7.3976      8.4419]
2,2,[     -6.536     -2.2127      3.8357]
2,2,[    -5.2939     -4.1398       4.856]
2,2,[    -6.0849     -5.2243      6.2622]
2,2,[    -6.0763     -3.6301      4.6466]
2,1,[    -6.9033      3.5941    -0.39871]
2,2,[    -6.5331     -3.8938      5.2935]
2,2,[    -8.6562     -7.8432      8.9982]
2,1,[    -3.9354        1.72     0.12598]
2,2,[    -6.4959     -5.9384      6.6129]
2,2,[    -7.1363     -5.1713      6.9689]
2,2,[    -5.6063     -1.9921      3.4068]
2,2,[    -6.9541     -1.9251      3.9202]
2,2,[     -6.828      -4.044      5.4289]
2,2,[    -6.6444    -0.88901      3.2336]
2,1,[    -5.3741       2.461    -0.89049]
2,2,[    -5.3447   -0.012748      1.6443]
2,2,[    -6.6184     -5.6166      6.5532]
0,0,[     9.8513     -7.0896     -7.3398]
0,0,[     4.8095     -3.1232     -5.1595]
0,0,[      8.752     -6.5785      -6.463]
0,0,[     9.4775     -8.7481     -5.4291]
0,1,[    -0.3283      2.4637      -6.092]
0,0,[     12.033     -8.4521     -10.554]
0,0,[     9.5388     -6.2824     -10.231]
0,0,[     11.104       -7.08     -9.8719]
0,0,[     14.131     -10.058     -11.791]
0,1,[   -0.87121     0.34768     -0.3434]
0,0,[     1.5409    -0.42424     -3.9815]
0,0,[     4.8005     -2.6084     -5.8093]
0,0,[     9.5025     -7.5919     -7.3946]
0,0,[     10.118     -7.8892     -8.8355]
0,0,[     15.081      -11.51     -12.227]
0,0,[      7.144     -6.6452     -4.1057]
0,0,[   -0.25919    -0.41567    -0.62392]
0,0,[     15.839      -11.15     -12.372]
0,0,[     10.474       -7.17     -8.9912]
0,0,[     8.6012     -6.7709     -6.6499]
0,0,[     8.1934     -6.4141     -5.8939]
0,0,[     3.3637     -1.8664      -2.775]
0,0,[     13.648     -9.8561     -10.412]
0,0,[     9.9656     -7.6158     -7.8342]
0,0,[     5.7002     -3.8746     -3.9336]
0,0,[     12.979      -8.902     -11.048]
0,0,[      8.435     -6.1191     -6.2972]
0,0,[      10.89     -8.0411     -8.6446]
0,0,[     9.8862     -6.5141     -8.8534]
0,0,[     13.709     -9.9879     -12.387]
0,0,[     6.5888     -4.6863     -4.9149]
0,0,[     1.9798     -2.8645     -2.7398]
0,0,[     12.346     -8.4353     -10.949]
0,0,[     12.885     -9.5574     -10.529]
0,0,[     9.3405     -5.7016     -7.7344]
0,0,[     9.5921     -6.3983     -8.9751]
0,0,[     6.5096     -3.7847     -6.7926]
0,0,[     8.7751     -5.1648     -11.622]
0,0,[     7.1228     -3.7322     -9.3369]
0,0,[     8.7024     -5.9996     -9.0153]
0,0,[     6.5245     -5.2822     -4.7943]
0,0,[     10.264      -6.805     -9.9661]
0,0,[      6.308     -5.3345     -4.0476]
0,0,[     9.5929     -7.2098     -8.7355]
0,0,[     9.2358      -6.651     -6.8343]
0,0,[     6.9998     -2.8721     -6.4062]
0,0,[     7.6308     -4.8386     -7.5191]
0,0,[      7.358     -5.1905     -6.1982]
0,0,[     8.6119     -4.7605     -11.213]
0,0,[      9.972     -8.1098     -7.1534]
0,0,[     13.449     -9.2137     -11.782]
0,0,[     14.135     -10.166     -11.766]
0,1,[    -3.3907      3.5494     -2.5762]
0,0,[      10.28     -7.0425     -8.3785]
0,0,[      10.21     -7.2367     -9.3725]
0,0,[     10.781     -8.9418     -7.2548]
0,0,[     6.2538     -4.2391     -5.8397]
0,0,[     9.4141      -6.348     -7.4386]
0,0,[     11.606     -9.2628     -8.9821]
0,0,[     4.5547      -3.573      -3.997]
0,0,[     8.9069     -6.1156     -8.7739]
0,0,[     3.0967     -2.0358     -3.8371]
0,0,[     8.7056      -6.712     -6.6369]
0,0,[     11.295     -7.8852     -10.911]
0,0,[     9.9467     -6.9874     -7.8512]
0,2,[    -2.2726     -1.2763      1.7162]
0,0,[     9.2354      -6.523     -10.079]
0,0,[     12.775     -8.7484     -11.218]
0,0,[     9.9737     -7.5336     -8.6168]
0,0,[     13.367     -8.8716     -11.011]
0,0,[     9.8483     -5.7401     -8.6993]
0,0,[    0.47371     0.44286     -2.5181]
0,0,[     11.501     -8.4952     -8.3086]
0,0,[     11.301     -6.7676     -12.434]
0,0,[      10.74     -8.0194     -8.2805]
0,0,[      1.407     0.96138     -5.3543]
0,0,[     10.106     -6.3865      -8.939]
0,0,[     12.035       -7.93     -11.128]
0,0,[     6.2918     -4.0354     -7.3099]
0,0,[     9.7467     -6.4986     -9.0455]
0,0,[       6.67     -5.8213     -5.9018]
0,0,[     14.994     -9.4867     -14.759]
0,0,[     9.7229     -5.6494     -9.5148]
0,0,[         14     -10.028     -10.678]
0,0,[      15.08     -11.002     -11.495]
0,0,[     7.8577      -6.092     -7.1934]
0,0,[     8.4321     -4.7479      -8.282]
0,0,[     7.9518     -5.3663     -7.2375]
0,0,[      5.916     -4.7514      -4.456]
0,1,[    -2.7876      3.9482      -3.602]
0,0,[     6.2825     -4.8664     -5.8876]
0,0,[     2.6694     -3.4185      -1.702]
0,0,[     8.1294     -6.3091     -6.8057]
0,0,[     10.264     -5.9079     -8.6676]
0,0,[     13.307     -8.9565      -11.96]
0,0,[     10.772     -6.9861     -10.169]
0,0,[     11.758     -7.6432     -9.2179]
1,1,[    -4.9055      5.8897     -4.2647]
1,1,[    -3.9939      2.6001     -1.2228]
1,1,[    -7.5477      6.5002     -3.6581]
1,1,[    -2.7454      1.3311   -0.099575]
1,1,[    -6.5306      5.4796     -3.4326]
1,1,[    -6.1645      7.0994     -5.7028]
1,1,[    -5.3466      5.9538     -4.1412]
1,1,[    -3.4656      6.9768     -6.3489]
1,1,[    -4.4142      2.6213    -0.67659]
1,1,[    -3.9108      2.1348    -0.35045]
1,1,[    -3.9558      4.2799     -3.1843]
1,1,[    -3.4901      4.7544     -4.0057]
1,1,[    -6.4138      6.5908     -4.1392]
1,1,[    -6.5439      7.6443      -5.385]
1,1,[    -2.5429      3.7099     -2.7513]
1,1,[    -3.5234      2.5984     -1.5832]
1,1,[    -3.0582      0.7682     0.39601]
1,1,[    -4.2536      2.1117    -0.52809]
1,1,[    -4.2112      4.1816     -2.6038]
1,1,[    -4.2427      3.6419     -2.8108]
1,1,[    -5.0983      2.3211    -0.19056]
1,1,[    -6.4166      5.7856     -3.3262]
1,1,[     -2.664      3.1559     -1.9666]
1,1,[    -3.8504      4.4121     -3.1264]
1,2,[    -4.6248     -2.3998      3.5138]
1,1,[    -3.7859      4.7508     -3.5843]
1,1,[    -5.0835      3.8538     -1.2865]
1,1,[    -5.7456      3.6648     -1.1977]
1,1,[     -2.664      3.1559     -1.9666]
1,0,[     4.2767     -4.4889     -2.9836]
1,1,[    -2.2775      4.7957     -5.3689]
1,2,[    -1.7825     -1.5749       1.346]
1,1,[     -2.469      3.1855     -2.3586]
1,2,[    -4.1018     -0.6641      1.6984]
1,1,[     -4.731      4.9145     -3.0288]
1,1,[    -3.1405      4.1019     -2.8865]
1,1,[     -5.459      6.6393     -5.3868]
1,1,[    -1.6953     0.82359    -0.29016]
1,1,[    -5.4105      2.7911    -0.48633]
1,2,[    -4.5586    -0.43414      1.8784]
1,1,[    -4.1971      3.0055        -1.1]
1,2,[    -3.2033    0.030841      1.1969]
1,1,[     -4.316      3.9074     -2.3321]
1,1,[     -6.505      6.8506     -4.5972]
1,1,[    -4.8011      5.1673      -3.432]
1,1,[     -7.373      10.266     -8.4055]
1,2,[   -0.82506     -1.5996      0.6992]
1,1,[    -4.2409      3.0164     -1.0302]
1,1,[      -3.33      4.9095      -5.781]
1,1,[    -2.7827      2.6241     -1.5389]
1,1,[    -3.6276      2.1915    -0.47115]
1,2,[    -4.3015     -1.2076      2.6042]
1,1,[    -5.8825      3.9291     -1.2037]
1,1,[    -4.5813      3.3351     -1.1172]
1,1,[     -1.333       4.096     -4.1777]
1,1,[    -8.0993      8.4427     -5.6665]
1,1,[    -3.3242     0.54371     0.34996]
1,1,[    -7.0966      8.4995     -6.4411]
1,1,[    -2.2526      2.5895     -2.8584]
1,1,[    -4.4265      3.0734     -1.8837]
1,1,[    -4.8083      3.7643     -1.7553]
1,1,[    -5.8989      4.8625     -2.3953]
1,1,[    -3.3977      2.4992      -1.111]
1,1,[    -4.9806      1.6603     0.48243]
1,1,[    -5.3357      5.3925     -3.1419]
1,1,[    -5.0266      2.9084    -0.59509]
1,1,[     -3.853      4.4651     -3.1305]
1,1,[    -2.1174      3.0029      -2.918]
1,1,[    -4.9903      3.1802     -1.2838]
1,1,[    -6.1704      6.3862     -4.3668]
1,1,[    -3.9108      2.1348    -0.35045]
1,2,[     -3.287     0.43683      1.0953]
1,1,[    -2.2188      2.5484     -2.0499]
1,1,[     -4.672      3.5934     -1.5358]
1,1,[    -3.3438      3.2887     -1.4068]
1,1,[    -3.9516      3.7271     -2.5537]
1,1,[    -6.3731      4.9516     -2.4275]
1,1,[    -4.4948      2.5927    -0.46561]
1,1,[    -2.0264      2.4598     -2.2172]
1,1,[    -6.1763       5.858     -3.4994]
1,1,[    -5.9238      5.2128     -2.8578]
1,1,[    -6.3489      5.5881     -3.4408]
1,1,[    -2.4991      4.8973     -4.8345]
1,1,[    -3.4333      3.8993     -2.8344]
1,1,[    -3.7306      2.7702     -1.1488]
1,1,[    -3.8365      3.4234     -2.0463]
1,2,[    -3.2285     0.26448     0.85698]
1,1,[    -4.9944      4.4111     -2.7346]
1,1,[    -3.5805      1.1952    -0.30115]
1,1,[     -4.274      3.1463     -1.6269]
1,2,[    -3.3729     -1.6877      2.3606]
1,1,[    -3.8827      2.4025    -0.78858]
1,1,[    -4.6302      4.0728     -2.3729]
1,1,[    -4.6256       2.886     -1.1144]
1,1,[    -4.0745      5.4023     -5.1631]
1,1,[    -3.0339      3.9946      -3.485]
1,1,[    -3.1455      2.0664    -0.45015]
1,1,[    -5.6647      7.8815     -6.8784]
1,1,[    -4.5454      1.6266      0.5468]
1,1,[    -5.5702      4.1406     -1.8973]
1,1,[    -4.1845      2.5303    -0.46416]
1,1,[    -5.3241      4.6576     -2.8815]
1,1,[    -7.4549      9.1752     -7.2272]
1,1,[    -5.3817       2.947     -1.3674]
1,1,[    -3.6305     0.70882      0.6765]
1,1,[    -4.0157      2.9142     -1.5808]
1,1,[    -5.5691      4.0696     -2.0576]
1,1,[    -3.4599      2.4666    -0.80819]
1,1,[    -4.3026      5.2349     -3.6961]
