Label,Prediction,Probabilities
1,2,[   -0.52644     0.18506     0.42331]
1,2,[   -0.62671     0.21401     0.36372]
1,2,[   -0.28435    0.043763     0.13059]
1,1,[   -0.44103     0.30601     0.20154]
1,1,[    0.22249     0.33087   -0.031807]
1,0,[    0.52134     0.21167    -0.23136]
1,2,[    -0.4789      0.2456      0.4598]
1,2,[   -0.67128     0.18751      0.3631]
1,2,[   -0.63344     0.22316     0.29216]
1,1,[   -0.28946     0.35557     0.13394]
1,1,[    -0.3996     0.32086     0.15206]
1,2,[   -0.85535    0.052672     0.59076]
1,2,[   -0.59565     0.24633     0.32307]
1,1,[   0.024767     0.10538    -0.31313]
1,2,[   -0.89957    0.096355     0.38406]
1,0,[    0.75609     0.16225   -0.060541]
1,2,[   -0.78486     0.15496     0.26164]
1,2,[   -0.52378     0.24005     0.38823]
1,2,[   -0.92519      0.1255     0.29163]
1,1,[   0.024767     0.10538    -0.31313]
1,0,[     1.4806    -0.11166    -0.51863]
1,1,[   -0.39612     0.29973     0.27044]
1,0,[   0.092984    0.036527    -0.16069]
1,0,[    0.37157     0.17631   -0.088657]
1,1,[   -0.37855       0.337     0.11684]
1,1,[    0.28352     0.36095     0.26197]
1,1,[   -0.46666     0.34462    -0.15451]
1,1,[   -0.31687     0.37984    -0.25242]
1,2,[   -0.75567    -0.06259     0.24477]
1,2,[    -1.0511   -0.054628     0.66842]
1,1,[   -0.24773     0.36635    0.081981]
1,2,[     -0.688      0.1245     0.54965]
1,1,[   -0.35529     0.28137     0.25068]
1,1,[  -0.068701     0.32943     0.28068]
1,0,[    0.36952      0.3051    -0.25958]
1,0,[    0.17943    0.059827    -0.37638]
1,1,[   -0.37719     0.39062    -0.43272]
1,0,[    0.59361    0.036574    -0.20356]
1,2,[    -1.3225   -0.086668     0.61088]
1,1,[   0.020318     0.18883    -0.38318]
1,2,[    -1.1684     0.08528     0.20528]
1,2,[   -0.64508     0.16331     0.31603]
1,1,[   0.038631    0.064921   -0.004835]
1,1,[    0.12177     0.37766     0.17711]
1,2,[   -0.41559     0.23546     0.51576]
1,1,[   0.004431     0.32574    -0.33982]
1,1,[   -0.84997     0.25521     -0.1685]
1,2,[    -1.1045    0.005235     0.48115]
1,1,[   -0.44614     0.30796    0.085183]
1,1,[  0.0093715     0.30907   -0.097015]
1,1,[   -0.58692     0.25381     0.21177]
1,1,[   0.079125     0.41374     0.19876]
1,2,[   -0.88426     0.12678     0.34736]
1,2,[   -0.73889     0.17767     0.18359]
1,1,[   -0.47204     0.29308     0.18632]
1,1,[    -0.6996      0.2499     0.11197]
1,1,[   -0.47983     0.31203     0.19607]
1,0,[    0.28355     0.26554    -0.31724]
1,2,[   -0.33036    0.037409     0.46047]
1,2,[    -1.1662    0.051938     0.41542]
1,1,[   -0.81723      0.2201    0.024154]
1,2,[   -0.52644     0.18506     0.42331]
1,1,[   -0.21045      0.3703    0.069075]
1,2,[    -1.2487    0.012306     0.20136]
1,2,[   -0.64497    0.025828     0.60975]
1,2,[   -0.86556     0.16221     0.23122]
1,2,[   -0.82927     0.16137     0.26538]
1,1,[   -0.19706     0.37334     0.14034]
1,1,[   -0.21423     0.32554     0.28225]
1,0,[     0.1783    0.044339    0.061744]
1,2,[   -0.75209     0.15523     0.38661]
1,0,[    0.62584      0.2317    0.025462]
1,2,[   -0.45394    0.079476     0.44799]
1,1,[   -0.59071     0.21567    -0.62342]
1,1,[    0.27564     0.38494    0.073432]
1,2,[   -0.83259     0.14936     0.38993]
1,2,[     -0.711     0.16159     0.36415]
1,2,[   -0.30769     0.13469     0.53468]
1,1,[   -0.80302     0.18957     0.17002]
1,2,[   -0.99963    0.088613     0.13041]
1,1,[   -0.43896     0.16737     0.11336]
1,2,[   -0.93542    0.094153     0.38871]
1,2,[   -0.85085    0.074194     0.58144]
1,1,[   -0.52602     0.26962       0.261]
1,0,[     0.6355     0.21371    -0.52338]
1,0,[       1.25     0.11264    -0.37837]
1,2,[    -0.4125     0.27032     0.41008]
1,2,[   -0.74592     0.19904     0.34455]
1,1,[   -0.37887     0.35813   -0.059981]
1,2,[   -0.93936     0.11589     0.39221]
1,2,[   -0.39032     0.28814     0.33924]
1,2,[   -0.25773     0.27209     0.49095]
1,2,[   -0.77871     0.12203     0.45625]
1,2,[     -1.126    0.069963     0.14716]
1,0,[    0.33955     0.32789     0.15864]
1,1,[   -0.85204     0.22058     0.01805]
1,1,[   -0.96319     0.15771    0.044158]
1,2,[   -0.36451     0.28925     0.40809]
1,2,[   -0.55323      0.2575     0.29398]
1,2,[    -1.3336   -0.029477     0.56626]
2,2,[    -0.5085    0.092374      0.5233]
2,2,[   -0.27762    0.065654     0.46083]
2,2,[   -0.46224     0.19056     0.37276]
2,2,[    -0.4002     0.26019     0.44016]
2,2,[   -0.86696   -0.041575     0.77934]
2,2,[   -0.96576    0.018662     0.58224]
2,2,[   -0.95501    0.079279     0.45093]
2,2,[    -1.0068    0.005447     0.62905]
2,2,[    -0.9304    0.073836     0.49792]
2,2,[    -1.4739    -0.29114      0.8757]
2,0,[    0.32107     0.29577    -0.17938]
2,2,[   -0.11548   -0.048168     0.26575]
2,2,[   -0.71606    0.013806     0.74461]
2,2,[    -1.2545   -0.086755     0.64767]
2,2,[    -1.1903    -0.12907     0.76409]
2,0,[     1.5381    -0.11004    -0.38737]
2,2,[    -1.3895     -0.1335     0.61777]
2,2,[   -0.94265    0.066976     0.56329]
2,1,[   -0.47131     0.30911    0.046867]
2,0,[    0.46542     0.31083    -0.38439]
2,2,[    -1.4251    -0.17884     0.69972]
2,2,[    -0.7871    0.043559     0.63756]
2,2,[    -0.5965     0.20703       0.414]
2,2,[   -0.70857    0.024166     0.71504]
2,2,[    -1.2598    -0.13568     0.68873]
2,2,[   -0.60027     0.18891     0.41353]
2,2,[   -0.61668    0.010952     0.81164]
2,1,[   -0.35562      0.2655     0.18321]
2,2,[    -1.0551   -0.017186     0.64589]
2,2,[   -0.20844     0.25119     0.47169]
2,2,[   -0.76219     0.15583     0.37544]
2,2,[   -0.76493    0.056117     0.20279]
2,2,[   -0.42894     0.17783      0.5888]
2,0,[    0.33941     0.24295    0.070913]
2,2,[   -0.66191     0.19115     0.43411]
2,2,[    -1.0043   -0.098788     0.86727]
2,0,[    0.46419    0.030623    -0.31927]
2,1,[    0.20755     0.36066    -0.16951]
2,0,[       1.77   -0.065109    -0.44765]
2,2,[   -0.54996      0.2469     0.32438]
2,2,[   -0.79789    0.021467     0.67892]
2,1,[   -0.40624      0.3304    0.019679]
2,2,[    -1.1027    0.014121     0.38879]
2,2,[   -0.88851    0.074005     0.53797]
2,2,[   -0.61725     0.23385     0.27973]
2,2,[   0.026339     0.21446     0.49659]
2,2,[    -0.6437     0.20848      0.3123]
2,2,[    -0.3985     0.26605     0.42717]
2,2,[   -0.75662     0.13919      0.4367]
2,2,[    -1.0911    0.027236     0.49707]
2,2,[   -0.63164     0.16891      0.4736]
2,2,[   -0.85636    0.057982     0.57101]
2,2,[   -0.92986   0.0058649     0.51845]
2,2,[   -0.93652    0.026887     0.60076]
2,2,[   -0.57618     0.20446     0.47939]
2,0,[    0.95131     0.10772    -0.41224]
2,2,[    -1.1049    -0.02455     0.63219]
2,0,[    0.32107     0.29577    -0.17938]
2,2,[   -0.82715    0.035903     0.64226]
2,2,[   -0.48298     0.12099     0.64492]
2,2,[   -0.68317     0.01906     0.75686]
2,2,[    -1.2993    -0.03256     0.49315]
2,2,[   -0.95662   -0.044405     0.79446]
2,2,[    -1.6717    -0.19144     0.43103]
2,1,[   -0.31652     0.36385   -0.027516]
2,2,[    -1.0068    0.075051     0.43935]
2,2,[   -0.74047     0.14281     0.42293]
2,1,[    -0.0181     0.42672    0.040007]
2,1,[   -0.39307       0.303     0.24432]
2,2,[    -1.2274   -0.060133     0.61679]
2,2,[  -0.036783     0.24118     0.41779]
2,2,[   -0.50711     0.20463     0.52548]
2,2,[  -0.077707     0.19743     0.61191]
2,2,[   -0.86941     0.10527     0.49057]
2,2,[    -0.5506       0.228     0.39435]
2,2,[    -1.1996   -0.051172      0.6472]
2,2,[   -0.84115   0.0066094     0.66144]
2,2,[   -0.90572   0.0068373      0.7155]
2,2,[   -0.89648    0.010283     0.64282]
2,2,[    -1.0366   -0.092372     0.66092]
2,2,[   -0.25435      0.1757     0.63632]
2,1,[   -0.35165     0.31498     0.22891]
2,2,[    -1.3064    -0.16488     0.73677]
2,2,[   -0.82027     0.17851     0.22325]
2,2,[   -0.44131      0.1893     0.56964]
2,2,[  -0.021945     0.29102     0.47406]
2,2,[   -0.49065     0.13867     0.61579]
2,1,[    0.10593     0.15424    -0.14483]
2,2,[   -0.90366   -0.033013     0.72597]
2,2,[    -1.0496    0.022111      0.5187]
2,2,[   -0.10741     0.31033     0.32498]
2,2,[    -0.8307     0.14552     0.30965]
2,2,[    -0.5085    0.092374      0.5233]
2,2,[    -1.6131    -0.18443     0.56536]
2,2,[    -1.0152   -0.002346     0.62609]
2,0,[    0.22449    0.059105   -0.018031]
2,2,[   -0.76712     0.15042     0.47369]
2,1,[   -0.43027      0.3209    0.059146]
2,0,[     1.8493    -0.11423    -0.93829]
2,2,[     -1.144     -0.1683     0.82859]
2,2,[   -0.78667    0.075087     0.55614]
2,1,[    0.20755     0.36066    -0.16951]
2,2,[    -1.2041    0.038108     0.49982]
2,2,[    -1.0594   -0.074613     0.73136]
2,2,[   -0.43776     0.27195     0.35879]
2,2,[   -0.74768     0.19774     0.22924]
2,2,[   -0.64962     0.04904     0.72792]
2,2,[    -0.5338     0.22739     0.26141]
2,2,[   -0.37004     0.27661     0.27739]
2,1,[   -0.33469     0.33038     0.19096]
2,2,[   -0.62245     0.20995     0.47236]
2,2,[   0.013662    0.034377     0.40973]
2,2,[   -0.69977    0.099598     0.59781]
2,1,[    -0.3281     0.32756     0.13441]
2,2,[   -0.76585      0.1224     0.52707]
2,2,[   -0.51949     0.10108     0.48817]
2,2,[   -0.41238     0.19591     0.55666]
2,2,[    -1.0226   -0.067452     0.71313]
2,1,[   -0.26924     0.35584     0.11431]
2,2,[    -0.8029    0.010324      0.7393]
2,2,[    -1.2112    -0.07551     0.63158]
2,1,[   -0.43453     0.30606    0.094413]
2,1,[   -0.67114     0.24199    0.096842]
2,2,[    -1.2253    -0.13849     0.75034]
2,1,[   -0.55114     0.29772    -0.26095]
2,2,[   -0.42387     0.18981     0.58276]
2,2,[   -0.68082     0.20688     0.29022]
2,2,[   -0.79348   -0.056371     0.84039]
2,0,[    0.14352   0.0095761   -0.067904]
2,2,[   -0.80006     0.11738     0.32072]
2,2,[    -1.0063    0.061679     0.38149]
2,2,[    -1.4729   -0.070379     0.37834]
2,2,[   -0.67027     0.19283     0.24944]
2,2,[    -1.2451    0.075608     0.25581]
2,2,[   -0.91213   -0.011498     0.72692]
2,2,[   -0.78148     0.16372     0.38599]
2,2,[    -1.0013   -0.018163     0.66696]
2,2,[   -0.96867     0.14746     0.24423]
2,2,[   -0.90071    0.029315     0.60787]
2,2,[   -0.67012    0.028825     0.73176]
2,2,[   -0.49682     0.26491     0.35288]
2,2,[   -0.78587     0.13008     0.51628]
2,2,[   -0.80188    0.072694      0.6002]
2,2,[    -1.0668    0.020218     0.56158]
2,2,[    -1.0831    0.017609     0.48815]
2,2,[   -0.46411     0.15741     0.60477]
2,2,[   -0.50963    0.096382     0.68278]
2,2,[   -0.58532     0.14876     0.39776]
2,2,[    -1.1281    0.049967     0.32576]
2,2,[    -0.8399    0.087168     0.53039]
2,2,[    -1.0357    0.057017     0.48446]
2,1,[   -0.33469     0.33038     0.19096]
2,2,[   -0.75543     0.17209     0.33643]
2,2,[    -1.0379    0.040066     0.54203]
2,2,[    -0.4406      0.2489     0.47904]
2,2,[   -0.17175     0.31744     0.42805]
2,2,[    -0.9786   -0.016512     0.64923]
